dataset,datasetTitle,year,location,municipality,crashCount,sourceLocationName,longitude,latitude,geocodeMatchType
all_crashes,All reported crash locations,2021,HANDLEN RD & HART HWY & HART HWY FRTG & WEISBROD RD & TURNING LANE,PRINCE GEORGE,6,,,,
all_crashes,All reported crash locations,2021,HWY 97 S & MASSEY DR & PINE CENTRE RD & PINE CENTRE RD OFFRAMP & MALL ACCESS & TURNING LANE,PRINCE GEORGE,6,Hwy 97 S & Pine Centre Rd ,-122.77435190570137,53.89909187852446,subset_intersection_name
all_crashes,All reported crash locations,2021,OSPIKA BLVD & RAINBOW DR,PRINCE GEORGE,6,Ospika Blvd  & Rainbow Dr ,-122.79585095028654,53.91651845108733,exact_intersection_name
all_crashes,All reported crash locations,2021,17TH AVE & SPRUCE ST,PRINCE GEORGE,5,Spruce St  & 17th Ave ,-122.7579380281123,53.908453412529106,exact_intersection_name
all_crashes,All reported crash locations,2021,HWY 16 W & HWY 16 W FRTG & JUTLAND RD,PRINCE GEORGE,5,Hwy 16 W & Jutland Rd ,-122.85766180675823,53.82754168821828,subset_intersection_name
all_crashes,All reported crash locations,2021,HWY 97 S & RAILWAY RD & TURNING LANE,PRINCE GEORGE,5,Hwy 97 S & Railway Rd ,-122.74183225904618,53.884844890120526,exact_intersection_name
all_crashes,All reported crash locations,2021,PATRICIA BLVD & QUEENSWAY & TURNING LANE,PRINCE GEORGE,5,Queensway   & Patricia Blvd ,-122.74238920198624,53.91168899631086,exact_intersection_name
all_crashes,All reported crash locations,2021,RANGE RD & WESTWOOD DR,PRINCE GEORGE,5,Westwood Dr  & Range Rd ,-122.77958789188526,53.88456263041591,exact_intersection_name
all_crashes,All reported crash locations,2021,RANGE RD & WIEBE RD,PRINCE GEORGE,5,Wiebe Rd  & Range Rd ,-122.77345619416197,53.88454025982472,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & 15TH AVE FRTG & AHBAU ST,PRINCE GEORGE,4,,,,
all_crashes,All reported crash locations,2021,15TH AVE & JOHNSON ST,PRINCE GEORGE,4,15th Ave  & Johnson St ,-122.779695955024,53.910365631892915,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & WINNIPEG ST,PRINCE GEORGE,4,Winnipeg St  & 15th Ave ,-122.762527691673,53.90945294671683,exact_intersection_name
all_crashes,All reported crash locations,2021,17TH AVE & QUEENSWAY,PRINCE GEORGE,4,Queensway   & 17th Ave ,-122.74230240093378,53.908467530371524,exact_intersection_name
all_crashes,All reported crash locations,2021,1ST AVE & VICTORIA ST & TURNING LANE,PRINCE GEORGE,4,Victoria St  & 1st Ave ,-122.74758500128966,53.91980676674687,exact_intersection_name
all_crashes,All reported crash locations,2021,5TH AVE & QUEBEC ST,PRINCE GEORGE,4,Quebec St  & 5th Ave ,-122.74726319836914,53.91547040813759,exact_intersection_name
all_crashes,All reported crash locations,2021,5TH AVE & QUEENSWAY,PRINCE GEORGE,4,Queensway   & 5th Ave ,-122.74228631032446,53.91406985176876,exact_intersection_name
all_crashes,All reported crash locations,2021,BLUEBERRY RD & HART HWY & HOFERKAMP RD & SCALE ACCESS & TURNING LANE,PRINCE GEORGE,4,Hart Hwy  & Hoferkamp Rd ,-122.75994634796145,53.93830782107887,subset_intersection_name
all_crashes,All reported crash locations,2021,BOUNDARY RD & PENN RD & ACCESS ROAD,PRINCE GEORGE,4,Boundary Rd  & Penn Rd ,-122.73362811532616,53.84194858828079,subset_intersection_name
all_crashes,All reported crash locations,2021,DOMANO BLVD & GLADSTONE DR & ST LAWRENCE AVE,PRINCE GEORGE,4,Domano Blvd  & Domano Blvd ,-122.7710521207196,53.84646157118433,subset_intersection_name
all_crashes,All reported crash locations,2021,HWY 16 W & RECREATION AVE,PRINCE GEORGE,4,,,,
all_crashes,All reported crash locations,2021,HWY 16 W & WESTERN RD,PRINCE GEORGE,4,Hwy 16 W & Western Rd ,-122.87116423544775,53.82363934227935,exact_intersection_name
all_crashes,All reported crash locations,2021,SPRUCE ST & STRATHCONA AVE,PRINCE GEORGE,4,Spruce St  & Strathcona Ave ,-122.7579259069719,53.90227702965745,exact_intersection_name
all_crashes,All reported crash locations,2021,TYNER BLVD & UNIVERSITY WAY & INSTITUTIONAL ACCESS ROAD,PRINCE GEORGE,4,,,,
all_crashes,All reported crash locations,2021,15TH AVE & ALWARD ST,PRINCE GEORGE,3,15th Ave  & Alward St ,-122.76638877768924,53.910344784083385,exact_intersection_name
all_crashes,All reported crash locations,2021,1ST AVE & FOOTHILLS BLVD,PRINCE GEORGE,3,Foothills Blvd  & 1st Ave ,-122.81946800626679,53.931178551459105,exact_intersection_name
all_crashes,All reported crash locations,2021,1ST AVE & N OSPIKA BLVD & OSPIKA BLVD,PRINCE GEORGE,3,Ospika Blvd  & 1st Ave ,-122.79410008018007,53.92484505980793,subset_intersection_name
all_crashes,All reported crash locations,2021,1ST AVE & N TABOR BLVD & TABOR BLVD,PRINCE GEORGE,3,Tabor Blvd  & 1st Ave ,-122.80312365900102,53.92712440844348,subset_intersection_name
all_crashes,All reported crash locations,2021,2ND AVE & BRUNSWICK ST,PRINCE GEORGE,3,2nd Ave  & Brunswick St ,-122.74689927059084,53.918242728048675,exact_intersection_name
all_crashes,All reported crash locations,2021,3RD AVE & CARNEY ST,PRINCE GEORGE,3,Carney St  & 3rd Ave ,-122.76932051435493,53.92264142525402,exact_intersection_name
all_crashes,All reported crash locations,2021,4TH AVE & QUEBEC ST,PRINCE GEORGE,3,4th Ave  & Quebec St ,-122.74664790186657,53.91623581218647,exact_intersection_name
all_crashes,All reported crash locations,2021,4TH AVE & QUEENSWAY,PRINCE GEORGE,3,Queensway   & 4th Ave ,-122.74167731702815,53.914834595274975,exact_intersection_name
all_crashes,All reported crash locations,2021,5TH AVE & DOMINION ST,PRINCE GEORGE,3,Dominion St  & 5th Ave ,-122.74571313800674,53.91503233219792,exact_intersection_name
all_crashes,All reported crash locations,2021,5TH AVE & FOOTHILLS BLVD,PRINCE GEORGE,3,Foothills Blvd  & 5th Ave ,-122.81925121571736,53.92063407345569,exact_intersection_name
all_crashes,All reported crash locations,2021,7TH AVE & VICTORIA ST,PRINCE GEORGE,3,Victoria St  & 7th Ave ,-122.75161082477203,53.91479475071995,exact_intersection_name
all_crashes,All reported crash locations,2021,8TH AVE & VICTORIA ST,PRINCE GEORGE,3,Victoria St  & 8th Ave ,-122.7522413647282,53.91402550297164,exact_intersection_name
all_crashes,All reported crash locations,2021,9TH AVE & VICTORIA ST,PRINCE GEORGE,3,Victoria St  & 9th Ave ,-122.75286633413029,53.913255575865634,exact_intersection_name
all_crashes,All reported crash locations,2021,AUSTIN RD W & KELLY RD S,PRINCE GEORGE,3,Austin Rd W & Kelly Rd S,-122.80116565456706,53.988857268522445,exact_intersection_name
all_crashes,All reported crash locations,2021,BAKER RD & GANNETT RD & TYNER BLVD,PRINCE GEORGE,3,Tyner Blvd  & Baker Rd ,-122.78559180190067,53.86986585776354,subset_intersection_name
all_crashes,All reported crash locations,2021,BEAR RD & HWY 16 W & HWY 16 W FRTG & KIMBALL RD & TURNING LANE,PRINCE GEORGE,3,Hwy 16 W & Kimball Rd ,-122.81600682764814,53.85826461271277,subset_intersection_name
all_crashes,All reported crash locations,2021,BLACKBURN RD N & BLACKBURN RD S & GISCOME RD,PRINCE GEORGE,3,Blackburn Rd N & Giscome Rd ,-122.6410223234568,53.89836832918449,subset_intersection_name
all_crashes,All reported crash locations,2021,CENTRAL ST W & HWY 97 S & TURNING LANE,PRINCE GEORGE,3,Hwy 97 S & Central St W,-122.78209530551926,53.91710435503814,exact_intersection_name
all_crashes,All reported crash locations,2021,DAVIS RD & OSPIKA BLVD,PRINCE GEORGE,3,Ospika Blvd  & Davis Rd ,-122.78461387765036,53.8765979093368,exact_intersection_name
all_crashes,All reported crash locations,2021,DUFFERIN AVE & FOREST AVE & OSPIKA BLVD,PRINCE GEORGE,3,Ospika Blvd  & Forest Ave ,-122.78902474421145,53.89575059327287,subset_intersection_name
all_crashes,All reported crash locations,2021,E BEAVERLEY RD & HARTMAN RD & HWY 16 W,PRINCE GEORGE,3,Hwy 16 W & Hartman Rd ,-122.88147597500439,53.82080096892897,subset_intersection_name
all_crashes,All reported crash locations,2021,GRIFFITHS AVE & MASSEY DR,PRINCE GEORGE,3,Massey Dr  & Griffiths Ave ,-122.77334218117504,53.90476971060151,exact_intersection_name
all_crashes,All reported crash locations,2021,HART HWY # 001570 TO 002048,PRINCE GEORGE,3,,,,
all_crashes,All reported crash locations,2021,HART HWY & SHAMROCK RD,PRINCE GEORGE,3,Hart Hwy  & Shamrock Rd ,-122.76778430075736,53.9636636974175,exact_intersection_name
all_crashes,All reported crash locations,2021,HWY 16 E & OLD CARIBOO HWY & ACCESS ROAD,PRINCE GEORGE,3,Hwy 16 E & Old Cariboo Hwy ,-122.66670235342924,53.908536210376234,subset_intersection_name
all_crashes,All reported crash locations,2021,HWY 16 W & SOUTHRIDGE AVE & SOUTHRIDGE AVE OFFRAMP & SOUTHRIDGE AVE ONRAMP & TURNING LANE,PRINCE GEORGE,3,Hwy 16 W & Southridge Ave ,-122.78401789678078,53.86549468941883,subset_intersection_name
all_crashes,All reported crash locations,2021,HWY 97 S & JOHN HART BRIDGE,PRINCE GEORGE,3,,,,
all_crashes,All reported crash locations,2021,LANDOOZ RD & NORTHWOOD PULPMILL RD,PRINCE GEORGE,3,Northwood Pulpmill Rd  & Landooz Rd ,-122.7036852775143,53.97705690960349,exact_intersection_name
all_crashes,All reported crash locations,2021,LORNE CRES & WESTWOOD DR & MALL ACCESS,PRINCE GEORGE,3,Westwood Dr  & Lorne Cres ,-122.78077899070674,53.89738393057166,subset_intersection_name
all_crashes,All reported crash locations,2021,MILBURN AVE & SPRUCE ST,PRINCE GEORGE,3,Spruce St  & Milburn Ave ,-122.7578982804465,53.90111785613685,exact_intersection_name
all_crashes,All reported crash locations,2021,OSPIKA BLVD & RANGE RD,PRINCE GEORGE,3,Ospika Blvd  & Range Rd ,-122.78494957948514,53.884560801882536,exact_intersection_name
all_crashes,All reported crash locations,2021,PACIFIC ST # 006491 TO 008483,PRINCE GEORGE,3,,,,
all_crashes,All reported crash locations,2021,TYNER BLVD & UNIVERSITY HEIGHTS DR,PRINCE GEORGE,3,,,,
all_crashes,All reported crash locations,2021,10TH AVE & ALWARD ST,PRINCE GEORGE,2,10th Ave  & Alward St ,-122.76644178895077,53.9154321660912,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & EDMONTON ST & MCBRIDE CRES,PRINCE GEORGE,2,10th Ave  & McBride Cres ,-122.76291237510696,53.915915559019716,subset_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & LAURIER CRES,PRINCE GEORGE,2,10th Ave  & Laurier Cres ,-122.76421963643598,53.91561757570119,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE # 001600 TO 001708,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,15TH AVE # 004260 TO 004298,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,15TH AVE & 15TH AVE FRTG & GEORGE PAUL LANE & JARVIS ST,PRINCE GEORGE,2,15th Ave  & Jarvis St ,-122.80451154415744,53.91022660928131,subset_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & GILLETT ST,PRINCE GEORGE,2,15th Ave  & Gillett St ,-122.77523836021402,53.91033108296399,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & IRWIN ST,PRINCE GEORGE,2,15th Ave  & Irwin St ,-122.77823624459764,53.910375069358345,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & QUEENSWAY,PRINCE GEORGE,2,Queensway   & 15th Ave ,-122.7421969063232,53.91048273842842,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & QUINN ST,PRINCE GEORGE,2,15th Ave  & Quinn St ,-122.79179532834341,53.91021416704673,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE FRTG # 003300 TO 003398,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,15TH AVE FRTG # 003600 TO 003698,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,18TH AVE & CENTRAL ST E & CENTRAL ST W & HWY 97 S,PRINCE GEORGE,2,Hwy 97 S & 18th Ave ,-122.7817240248962,53.9072493742058,subset_intersection_name
all_crashes,All reported crash locations,2021,18TH AVE & NICHOLSON ST & INSTITUTIONAL ACCESS ROAD,PRINCE GEORGE,2,18th Ave  & Nicholson St ,-122.78593329878412,53.907359161967676,subset_intersection_name
all_crashes,All reported crash locations,2021,18TH AVE & QUINN ST,PRINCE GEORGE,2,Quinn St  & 18th Ave ,-122.79178929970689,53.907327863637185,exact_intersection_name
all_crashes,All reported crash locations,2021,1ST AVE & RIVER RD,PRINCE GEORGE,2,1st Ave & River Rd ,-122.72764541504804,53.91427956702975,exact_intersection_name
all_crashes,All reported crash locations,2021,20TH AVE # 001700 TO 001799,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,20TH AVE & TAMARACK ST,PRINCE GEORGE,2,20th Ave  & Tamarack St ,-122.75924862052311,53.9054295712836,exact_intersection_name
all_crashes,All reported crash locations,2021,20TH AVE & UPLAND ST,PRINCE GEORGE,2,20th Ave  & Upland St ,-122.76059629140936,53.905422296840946,exact_intersection_name
all_crashes,All reported crash locations,2021,2ND AVE & DOMINION ST,PRINCE GEORGE,2,2nd Ave  & Dominion St ,-122.74385069353978,53.91736537416934,exact_intersection_name
all_crashes,All reported crash locations,2021,2ND AVE & GEORGE ST,PRINCE GEORGE,2,2nd Ave  & George St ,-122.7421151472134,53.916865043930706,exact_intersection_name
all_crashes,All reported crash locations,2021,2ND AVE & QUEENSWAY,PRINCE GEORGE,2,2nd Ave  & Queensway  ,-122.74038132103622,53.91637672776007,exact_intersection_name
all_crashes,All reported crash locations,2021,3RD AVE # 001200 TO 001299,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,4TH AVE & OTTAWA ST,PRINCE GEORGE,2,Ottawa St  & 4th Ave ,-122.73706579383368,53.913528272764324,exact_intersection_name
all_crashes,All reported crash locations,2021,4TH AVE & WINNIPEG ST,PRINCE GEORGE,2,Winnipeg St  & 4th Ave ,-122.7551217301347,53.91862479119827,exact_intersection_name
all_crashes,All reported crash locations,2021,5TH AVE & BRUNSWICK ST,PRINCE GEORGE,2,Brunswick St  & 5th Ave ,-122.74878802525316,53.91590124396454,exact_intersection_name
all_crashes,All reported crash locations,2021,5TH AVE & DOUGLAS ST,PRINCE GEORGE,2,5th Ave  & Douglas St ,-122.77075632693793,53.920654905906204,exact_intersection_name
all_crashes,All reported crash locations,2021,5TH AVE & HARPER ST,PRINCE GEORGE,2,5th Ave  & Harper St ,-122.77671707651508,53.920625853155975,exact_intersection_name
all_crashes,All reported crash locations,2021,5TH AVE & WINNIPEG ST,PRINCE GEORGE,2,Winnipeg St  & 5th Ave ,-122.75573927443585,53.91786500531382,exact_intersection_name
all_crashes,All reported crash locations,2021,8TH AVE & CARNEY ST,PRINCE GEORGE,2,Carney St  & 8th Ave ,-122.7692973995918,53.917645464343316,exact_intersection_name
all_crashes,All reported crash locations,2021,9TH AVE & WINNIPEG ST,PRINCE GEORGE,2,Winnipeg St  & 9th Ave ,-122.75824939815077,53.91477611956704,exact_intersection_name
all_crashes,All reported crash locations,2021,AUSTIN RD E & DAWSON RD,PRINCE GEORGE,2,Austin Rd E & Dawson Rd ,-122.77684262042996,53.98956251661567,exact_intersection_name
all_crashes,All reported crash locations,2021,AUSTIN RD W & MADILL RD,PRINCE GEORGE,2,Austin Rd W & Madill Rd ,-122.79023225392432,53.988947273957294,exact_intersection_name
all_crashes,All reported crash locations,2021,BELLAMY RD & HART HWY & HART HWY FRTG,PRINCE GEORGE,2,Hart Hwy  & Bellamy Rd ,-122.76404226514991,53.952809513486244,subset_intersection_name
all_crashes,All reported crash locations,2021,BERWICK DR & KILLARNEY DR & NIXON CRES,PRINCE GEORGE,2,Berwick Dr  & Nixon Cres ,-122.79582203373515,53.975445720000415,subset_intersection_name
all_crashes,All reported crash locations,2021,BLACKWATER RD & HWY 16 W & HWY 16 W FRTG & SYKES RD E & SYKES RD W & TURNING LANE,PRINCE GEORGE,2,Hwy 16 W & Blackwater Rd ,-122.83893245903275,53.835282142950284,subset_intersection_name
all_crashes,All reported crash locations,2021,BOUNDARY RD & HWY 16 E & SABRE RD & TURNING LANE,PRINCE GEORGE,2,Hwy 16 E & Boundary Rd,-122.67943437646323,53.90701731170521,subset_intersection_name
all_crashes,All reported crash locations,2021,BOUNDARY RD & INDUSTRIAL WAY & PACIFIC ST & SINTICH RD,PRINCE GEORGE,2,Pacific St  & Industrial Way ,-122.73487553314754,53.86597079738879,subset_intersection_name
all_crashes,All reported crash locations,2021,BROCK DR & SIMON FRASER AVE & TRENT DR,PRINCE GEORGE,2,Simon Fraser Ave  & Brock Dr ,-122.76433585861899,53.87028536392749,subset_intersection_name
all_crashes,All reported crash locations,2021,CAMERON ST & CAMERON ST BRIDGE,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,CAMERON ST & RIVER RD,PRINCE GEORGE,2,Cameron St  & River Rd ,-122.76487632814779,53.926038421429304,exact_intersection_name
all_crashes,All reported crash locations,2021,CENTRAL ST E # 000500 TO 000735,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,CENTRAL ST E & HWY 97 S & TURNING LANE,PRINCE GEORGE,2,Hwy 97 S & Central St E,-122.78105266199758,53.915407495193456,exact_intersection_name
all_crashes,All reported crash locations,2021,CHIEF LAKE RD & HART HWY & TURNING LANE,PRINCE GEORGE,2,Hart Hwy  & Chief Lake Rd ,-122.80132140581058,54.00366108905891,exact_intersection_name
all_crashes,All reported crash locations,2021,CHIEF LAKE RD & SABYAM RD,PRINCE GEORGE,2,Chief Lake Rd  & Sabyam Rd ,-122.80532963833483,54.00550673075046,exact_intersection_name
all_crashes,All reported crash locations,2021,COLLINS RD & GRANT RD & HART HWY & RANDLE RD,PRINCE GEORGE,2,Grant Rd  & Randle Rd ,-122.76890290888922,53.97125439455562,subset_intersection_name
all_crashes,All reported crash locations,2021,DALHOUSIE DR # 005300 TO 005499,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,ENEMARK CRES & OSPIKA BLVD,PRINCE GEORGE,2,Ospika Blvd  & Enemark Cres ,-122.79286023689306,53.89990418612689,exact_intersection_name
all_crashes,All reported crash locations,2021,FERRY AVE & LANSDOWNE RD,PRINCE GEORGE,2,Ferry Ave  & Lansdowne Rd ,-122.76237624803967,53.888733814618774,exact_intersection_name
all_crashes,All reported crash locations,2021,FERRY AVE & UPLAND ST,PRINCE GEORGE,2,Ferry Ave  & Upland St ,-122.76072558033358,53.88881653718363,exact_intersection_name
all_crashes,All reported crash locations,2021,FOOTHILLS BLVD & OTWAY RD,PRINCE GEORGE,2,Foothills Blvd  & Otway Rd ,-122.81793770725876,53.94313538722845,exact_intersection_name
all_crashes,All reported crash locations,2021,FORD AVE & HWY 97 S & SPRUCE ST & TURNING LANE,PRINCE GEORGE,2,Hwy 97 S & Spruce St ,-122.75784389155183,53.89468226575,subset_intersection_name
all_crashes,All reported crash locations,2021,GEORGE ST # 000300 TO 000399,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,HART HWY # 008000 TO 008168,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,HART HWY & HART HWY FRTG & PERRIN HTS & SHADY LANE,PRINCE GEORGE,2,Hart Hwy  & Shady Lane ,-122.7656637163083,53.957084070516785,subset_intersection_name
all_crashes,All reported crash locations,2021,HART HWY & KELLY RD N & KELLY RD N OFFRAMP & KELLY RD N ONRAMP,PRINCE GEORGE,2,Hart Hwy  & Kelly Rd N,-122.8003677272629,54.01068068182403,subset_intersection_name
all_crashes,All reported crash locations,2021,HART HWY & KENWORTH RD E & KENWORTH RD W,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,HART HWY & LEHMAN ST,PRINCE GEORGE,2,Hart Hwy  & Lehman St ,-122.77578304825636,53.980963507961064,exact_intersection_name
all_crashes,All reported crash locations,2021,HOLLANDIA DR & VANCE RD & WALLS AVE,PRINCE GEORGE,2,Vance Rd  & Hollandia Dr ,-122.77177018789996,53.88098954093291,subset_intersection_name
all_crashes,All reported crash locations,2021,HOUSTON LANE & JASPER ST & QUEENSWAY,PRINCE GEORGE,2,Queensway   & Jasper St ,-122.74286335367935,53.89439091903017,subset_intersection_name
all_crashes,All reported crash locations,2021,HWY 16 W # 006300 TO 006458,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,HWY 16 W FRTG & WESTERN RD,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,MASSEY DR # 003050 TO 003298,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,MELODY CRES # 002920 TO 002999,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,MERRITT RD & WESTWOOD DR,PRINCE GEORGE,2,Westwood Dr  & Merritt Rd ,-122.77945390567491,53.88367812637021,exact_intersection_name
all_crashes,All reported crash locations,2021,MILBURN AVE & VICTORIA ST,PRINCE GEORGE,2,Victoria St  & Milburn Ave ,-122.75513945992688,53.900941525982006,exact_intersection_name
all_crashes,All reported crash locations,2021,NORTHWOOD PULPMILL RD & OLD SUMMIT LAKE RD,PRINCE GEORGE,2,Northwood Pulpmill Rd  & Old Summit Lake Rd ,-122.73864641689094,53.96409740498438,exact_intersection_name
all_crashes,All reported crash locations,2021,OSPIKA BLVD & PINEWOOD AVE,PRINCE GEORGE,2,Ospika Blvd  & Pinewood Ave ,-122.7889642366473,53.89207980775484,exact_intersection_name
all_crashes,All reported crash locations,2021,RANGE RD # 002460 TO 002599,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,SIMON FRASER AVE # 006051 TO 006099,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,ST LAWRENCE AVE & VISTA RIDGE DR,PRINCE GEORGE,2,St Lawrence Ave  & Vista Ridge Dr ,-122.78056370739138,53.85501896413618,exact_intersection_name
all_crashes,All reported crash locations,2021,ST PATRICK AVE # 007640 TO 007759,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,SUNSET PL # 009140 TO 009269,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,VANCE RD # 002680 TO 002799,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,VICTORIA ST # 000400 TO 000449,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,VICTORIA ST # 001000 TO 001099,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,VICTORIA ST # 001501 TO 001699,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,VICTORIA ST # 001900 TO 001999,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,WESTWOOD DR # 002240 TO 002399,PRINCE GEORGE,2,,,,
all_crashes,All reported crash locations,2021,10TH AVE # 002100 TO 002199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2021,10TH AVE & AHBAU ST & BABINE CRES,PRINCE GEORGE,1,Ahbau St  & 10th Ave ,-122.78496948824444,53.915236990353364,subset_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & COMMERCIAL CRES,PRINCE GEORGE,1,Commercial Cres  & 10th Ave ,-122.78365958685755,53.91536595666098,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & DOUGLAS ST,PRINCE GEORGE,1,10th Ave  & Douglas St ,-122.77078295105349,53.91541833131177,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & EWERT ST,PRINCE GEORGE,1,10th Ave  & Ewert St ,-122.77228446980543,53.915415739374914,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & FREEMAN ST,PRINCE GEORGE,1,10th Ave  & Freeman St ,-122.77377145944547,53.91541040550446,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & IRWIN ST,PRINCE GEORGE,1,10th Ave  & Irwin St ,-122.77824800077009,53.915412695085884,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & JOHNSON ST,PRINCE GEORGE,1,10th Ave  & Johnson St ,-122.77969206448486,53.91540913918963,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & VANCOUVER ST,PRINCE GEORGE,1,10th Ave  & Vancouver St ,-122.75530225694244,53.91298866011439,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & VICTORIA ST,PRINCE GEORGE,1,Victoria St  & 10th Ave ,-122.75350286994268,53.91244387339383,exact_intersection_name
all_crashes,All reported crash locations,2021,10TH AVE & WINNIPEG ST,PRINCE GEORGE,1,Winnipeg St  & 10th Ave ,-122.7588745155268,53.9139977977668,exact_intersection_name
all_crashes,All reported crash locations,2021,11TH AVE & WINNIPEG ST,PRINCE GEORGE,1,Winnipeg St  & 11th Ave ,-122.75948721738919,53.91324681464521,exact_intersection_name
all_crashes,All reported crash locations,2021,12TH AVE & BURDEN ST,PRINCE GEORGE,1,Burden St  & 12th Ave ,-122.76786376719635,53.91342017170247,exact_intersection_name
all_crashes,All reported crash locations,2021,12TH AVE & LETHBRIDGE ST,PRINCE GEORGE,1,Lethbridge St  & 12th Ave ,-122.76347728875528,53.91343573005777,exact_intersection_name
all_crashes,All reported crash locations,2021,12TH AVE & VANCOUVER ST & MALL ACCESS,PRINCE GEORGE,1,Vancouver St  & 12th Ave ,-122.75638895446338,53.91150164509954,subset_intersection_name
all_crashes,All reported crash locations,2021,13TH AVE & CARNEY ST,PRINCE GEORGE,1,Carney St  & 13th Ave ,-122.76919581498045,53.91242890886219,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE # 003100 TO 003198,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2021,15TH AVE # 004108 TO 004149,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2021,15TH AVE # 004300 TO 004398,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2021,15TH AVE & 15TH AVE FRTG & LIARD DR,PRINCE GEORGE,1,Liard Dr  & Liard Dr ,-122.79071779991386,53.913217594223106,subset_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & CEDAR ST,PRINCE GEORGE,1,Cedar St  & 15th Ave ,-122.73234502037914,53.91049058040614,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & EDMONTON ST,PRINCE GEORGE,1,15th Ave  & Edmonton St ,-122.76394479751441,53.9103781471734,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & EWERT ST,PRINCE GEORGE,1,15th Ave  & Ewert St ,-122.77225810674886,53.9103640746957,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & FREEMAN ST,PRINCE GEORGE,1,15th Ave  & Freeman St ,-122.77378459083585,53.91046991081696,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE & LYON ST,PRINCE GEORGE,1,15th Ave  & Lyon St ,-122.78471601003106,53.910246170511066,exact_intersection_name
all_crashes,All reported crash locations,2021,15TH AVE CONN & WINNIPEG ST & TURNING LANE,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2021,15TH AVE FRTG & GARVIN ST,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2021,17TH AVE & FIR ST,PRINCE GEORGE,1,17th Ave  & Fir St ,-122.73659048813379,53.90846877007507,exact_intersection_name
all_crashes,All reported crash locations,2021,17TH AVE & INGLEDEW ST,PRINCE GEORGE,1,17th Ave  & Ingledew St ,-122.74085713053393,53.90846533992111,exact_intersection_name
