sensor_index,monitor,network,lat,lng,date,prov_terr,pm25_recent_r,pm25_recent,pm25_1hr_r,pm25_1hr,pm25_3hr_r,pm25_3hr,pm25_24hr_r,pm25_24hr,temperature,rh,pressure,val_24hr_r,val_1hr_r,val_r,val_24hr,val_1hr,val,icon_url_24hr_r,icon_url_1hr_r,icon_url_r,icon_url_24hr,icon_url_1hr,icon_url
239903,ECLEVE-8,PA,41.52768,-81.58301,2025-10-17 21:00:00,Canada_Buffer,0.9,0.8,0.7,0.6,0.6,0.5,0.9,0.7,23.6,28,990.3,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
239911,MAPLEHTS-6,PA,41.410233,-81.545685,2025-10-17 21:00:00,Canada_Buffer,1.1,1,1,0.8,0.8,0.7,3,2.2,21.5,32.2,982.5,3,1,1,2,1,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
239913,MAPLEHTS-8,PA,41.4224,-81.53781,2025-10-17 21:00:00,Canada_Buffer,1.6,1.5,1.2,1.1,1,0.9,4.2,3.4,23.3,28.7,979.5,4,1,2,3,1,2,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_2.png
239915,EUCLID-6,PA,41.605682,-81.524,2025-10-17 21:00:00,Canada_Buffer,0.4,0.4,0.2,0.2,0.1,0.1,1,0.8,28.9,18,993.6,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
239927,MAPLEHTS-5,PA,41.4099,-81.57376,2025-10-17 21:00:00,Canada_Buffer,2.2,2,1.7,1.5,1.6,1.4,4.5,3.4,23.5,26.8,982.3,4,2,2,3,2,2,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png
239929,EUCLID-5,PA,41.608444,-81.51595,2025-10-17 21:00:00,Canada_Buffer,1.1,1,1.4,1.3,1.9,1.7,3.2,2.7,22.8,25.7,993.6,3,1,1,3,1,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
239951,ECLEVE-6,PA,41.542374,-81.58204,2025-10-17 21:00:00,Canada_Buffer,1.1,1,0.9,0.8,0.8,0.7,2.2,1.9,24.4,25,991.8,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
240069,Hardwick Elementary School,PA,44.503124,-72.367836,2025-10-17 21:00:00,Canada_Buffer,0.3,0.3,0.3,0.3,0.3,0.3,1.4,1.2,15.3,33.2,983.9,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
240285,North Saanich,PA,48.69279,-123.47628,2025-10-17 21:00:00,British Columbia,8.7,7.7,7.4,6.6,6.9,6.1,5,4.1,22.8,35,1014.2,5,7,9,4,7,8,icons/icon_21_5.png,icons/icon_21_7.png,icons/icon_21_9.png,icons/icon_21_4.png,icons/icon_21_7.png,icons/icon_21_8.png
240615,Home,PA,49.194973,-117.27798,2025-10-17 21:00:00,British Columbia,0.3,0.2,1.3,1,6.7,5.6,20.7,16.3,13.9,46,935.9,21,1,0,16,1,0,icons/icon_21_21.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_16.png,icons/icon_21_1.png,icons/icon_21_0.png
240915,CLYMER4,PA,42.053246,-79.659294,2025-10-17 21:00:00,Canada_Buffer,2,1.7,2,1.7,1.7,1.5,2.4,1.9,19.4,40,956,2,2,2,2,2,2,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
240919,Clymer3,PA,42.066933,-79.70594,2025-10-17 21:00:00,Canada_Buffer,1.5,1.3,1.5,1.3,1.4,1.2,9.4,7.1,21.1,35.2,966.3,9,2,2,7,1,1,icons/icon_21_9.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_7.png,icons/icon_21_1.png,icons/icon_21_1.png
240945,ACA_UITC,PA,53.51731,-113.52458,2025-10-17 21:00:00,Alberta,0,0,0.1,0.1,0.2,0.2,2,1.8,21.5,17,926.3,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
241107,Big Mountain Sub,PA,55.060574,-118.73571,2025-10-17 21:00:00,Alberta,0,0,0.1,0.1,0.1,0.1,0.7,0.6,18.1,21.7,930.3,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
241595,Mamquam Blind East,PA,49.698654,-123.14913,2025-10-17 21:00:00,British Columbia,3,2.7,3.6,3.2,4.6,4.1,7.5,5.9,27.4,28,1017.7,8,4,3,6,3,3,icons/icon_21_8.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_3.png
241963,AQSU-MMFN Admin,PA,49.810947,-126.072426,2025-10-17 21:00:00,British Columbia,1.6,1.4,1.6,1.3,2.6,2,4.5,3,18.1,41.3,1005.8,4,2,2,3,1,1,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
242061,Southfield &amp; Lyndon-c0ae,PA,42.393845,-83.21799,2025-10-17 21:00:00,Canada_Buffer,2.5,2.2,2.1,1.9,1.7,1.6,10,6.9,23.1,34.3,991.6,10,2,2,7,2,2,icons/icon_21_10.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_2.png
242069,Trumbull &amp; Bagley-8a62,PA,42.329487,-83.06549,2025-10-17 21:00:00,Canada_Buffer,0.6,0.5,1.1,0.9,1,0.9,2.1,1.7,21.5,33,993,2,1,1,2,1,0,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png
242075,Chicago &amp; Outer Drive - 8caa,PA,42.36436,-83.260735,2025-10-17 21:00:00,Canada_Buffer,1.8,1.6,1.9,1.7,1.8,1.7,9.2,7.2,24,29.8,991.6,9,2,2,7,2,2,icons/icon_21_9.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_2.png
242079,18th &amp; Bagley - 7bcc,PA,42.325455,-83.078,2025-10-17 21:00:00,Canada_Buffer,0.9,0.8,5.1,4.6,3.3,3,6.5,5.2,23.9,31,993.2,6,5,1,5,5,1,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_1.png
242545,US EPA CASTNET UVL124_242545,PA,43.6136,-83.3599,2025-10-17 21:00:00,Canada_Buffer,0,0,0,0,0,0,0.2,0.2,23.7,34,988.7,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
242553,US EPA CASTNET ANA115_242553,PA,42.4166,-83.9022,2025-10-17 21:00:00,Canada_Buffer,2,1.8,2.2,2,2,1.8,1.2,1.1,22.4,30.3,982.3,1,2,2,1,2,2,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png
242831,Rosebery,PA,50.03098,-117.41027,2025-10-17 21:00:00,British Columbia,0.8,0.6,0.8,0.7,1.4,1,8.3,6.4,16,49.2,948.8,8,1,1,6,1,1,icons/icon_21_8.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_1.png
243713,CVUSC,PA,49.70348,-124.957985,2025-10-17 21:00:00,British Columbia,2.5,2.2,3.5,3,3.7,3.1,9.4,6.7,21.4,35.5,1010.1,9,4,2,7,3,2,icons/icon_21_9.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_7.png,icons/icon_21_3.png,icons/icon_21_2.png
243715,AQCD04,PA,44.595474,-72.11599,2025-10-17 21:00:00,Canada_Buffer,0.9,0.8,1,0.8,1.1,1,0.8,0.7,14.6,39.8,981.7,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
243729,AQCD03,PA,44.536716,-72.01393,2025-10-17 21:00:00,Canada_Buffer,0.5,0.4,0.5,0.4,0.5,0.4,0.8,0.6,16.7,35.5,988.2,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
243735,AQCD07,PA,44.420326,-72.01067,2025-10-17 21:00:00,Canada_Buffer,1.5,1.3,1.3,1.1,1.2,1.1,1.4,1.1,16.9,34.7,992.1,1,1,2,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
243737,AQCD06,PA,44.420067,-72.01979,2025-10-17 21:00:00,Canada_Buffer,0.9,0.8,0.8,0.8,0.9,0.8,1.2,0.9,14.7,40.5,989.5,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
243745,Operations,PA,49.68322,-125.00509,2025-10-17 21:00:00,British Columbia,2.3,2.1,3.2,2.9,3.5,3.1,14.2,11.1,21.4,32.8,1017,14,3,2,11,3,2,icons/icon_21_14.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_11.png,icons/icon_21_3.png,icons/icon_21_2.png
243905,NEON D01 BART,PA,44.063995,-71.28712,2025-10-17 21:00:00,Canada_Buffer,0.8,0.7,0.7,0.6,0.7,0.6,0.9,0.7,16.5,38.3,980.9,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
244091,Center Harbor Fire Station,PA,43.708385,-71.46329,2025-10-17 21:00:00,Canada_Buffer,0.8,0.7,0.8,0.7,0.8,0.7,1.1,1,20.4,31,992,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
244157,Darlington Bay,PA,49.771477,-94.550186,2025-10-17 21:00:00,Ontario,1.1,0.7,0.8,0.5,0.7,0.4,5.5,3.5,11.3,75.7,956.7,6,1,1,4,0,1,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_1.png
244453,Eldorado Drive,PA,60.775932,-135.09514,2025-10-17 21:00:00,Yukon,0,0,0,0,0,0,0.2,0.2,9.4,52,923,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
244455,Familles pour l'air pur - BRO  www.famillesairpur.org,PA,45.30237,-72.65377,2025-10-17 21:00:00,Quebec,0.4,0.3,0.4,0.3,0.6,0.5,0.8,0.7,14.4,39,994.7,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
244609,Fox Creek,PA,54.420506,-116.8505,2025-10-17 21:00:00,Alberta,0,0,0.1,0.1,0.1,0.1,1.3,1.1,10.6,33.5,909.5,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
244613,Battle River,PA,52.46758,-112.13272,2025-10-17 21:00:00,Alberta,0.5,0.5,1,0.9,1,0.9,1.9,1.6,13.3,28,924.6,2,1,0,2,1,0,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png
244629,Michichi creek,PA,51.50349,-112.72593,2025-10-17 21:00:00,Alberta,0.9,0.8,0.8,0.7,0.7,0.6,2.3,1.9,12.8,37.5,913,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
244641,Sheridan Sub,PA,52.941235,-118.042946,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,2.3,1.8,10.4,31.8,891.1,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
244657,Peace River Sub,PA,56.23436,-117.372635,2025-10-17 21:00:00,Alberta,0,0,0,0,0.1,0.1,1.3,1.1,14.4,25.7,943.6,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
244659,High Level Sub,PA,58.504436,-117.14703,2025-10-17 21:00:00,Alberta,0.4,0.4,0.5,0.4,0.6,0.5,2.5,1.8,13.8,33.8,959.4,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
244739,Heathfield Sub,PA,53.852444,-113.20085,2025-10-17 21:00:00,Alberta,0.7,0.6,0.8,0.6,0.9,0.7,2.2,1.8,,,,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
244741,Mahihkan,PA,54.63338,-110.54683,2025-10-17 21:00:00,Alberta,1.4,1.1,1.3,1,0.9,0.7,1.6,1.3,10.6,49,929.2,2,1,1,1,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
244747,Slave Lake Sub,PA,55.280216,-114.79851,2025-10-17 21:00:00,Alberta,0.2,0.2,0.3,0.3,0.4,0.4,2,1.7,16.4,26.5,934.3,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
244749,Ruth Lake,PA,56.98581,-111.54751,2025-10-17 21:00:00,Alberta,0,0,0.2,0.2,0.4,0.4,1.7,1.5,19.8,27.3,958.8,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
244757,Agar,PA,43.654907,-79.55415,2025-10-17 21:00:00,Ontario,5.5,4.5,5.9,4.9,5.9,5,3.5,3,17.8,46.7,999.1,4,6,6,3,5,4,icons/icon_21_4.png,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_4.png
244795,Lory Road,PA,49.853123,-125.169876,2025-10-17 21:00:00,British Columbia,1.5,1.4,7.7,6.9,11.3,10.1,10.9,8.9,30,20.2,1010.5,11,8,2,9,7,1,icons/icon_21_11.png,icons/icon_21_8.png,icons/icon_21_2.png,icons/icon_21_9.png,icons/icon_21_7.png,icons/icon_21_1.png
244977,Siksika Fire,PA,50.847454,-113.054054,2025-10-17 21:00:00,Alberta,0.8,0.6,0.6,0.5,1.1,0.9,3,2.5,,,,3,1,1,2,0,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_1.png
244993,ACA_Florian Park,PA,53.519844,-113.25795,2025-10-17 21:00:00,Alberta,0,0,0.1,0.1,0.2,0.2,1.5,1.4,18.5,22,918.5,2,0,0,1,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
245455,Trumbull &amp; Warren- 91f6,PA,42.352077,-83.07868,2025-10-17 21:00:00,Canada_Buffer,5,4.4,2.4,2.1,2.1,1.8,6.5,4.9,22.4,34,991.7,6,2,5,5,2,4,icons/icon_21_6.png,icons/icon_21_2.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_4.png
245467,Dexter &amp; Fenkell-5a5c,PA,42.402843,-83.1357,2025-10-17 21:00:00,Canada_Buffer,2.2,1.9,2.2,2,2.1,1.8,7.1,5.3,21.8,35.5,991,7,2,2,5,2,2,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_2.png
245479,Tyrone &amp; Kingsville-925e,PA,42.424427,-82.92371,2025-10-17 21:00:00,Canada_Buffer,0.8,0.7,1.5,1.3,1,0.9,7.7,5.8,23.9,28,993,8,2,1,6,1,1,icons/icon_21_8.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_1.png
245483,Trumbull &amp; Canfield-7ba2,PA,42.34801,-83.07632,2025-10-17 21:00:00,Canada_Buffer,3.3,3,3.6,3.2,2.4,2.2,5.4,4.4,23.9,27.2,991.8,5,4,3,4,3,3,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_3.png
245495,Morross &amp; Harper-8de4,PA,42.42451,-82.929276,2025-10-17 21:00:00,Canada_Buffer,0.9,0.8,1.6,1.4,1.1,1,8.6,6,23.5,30.7,992.6,9,2,1,6,1,1,icons/icon_21_9.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_1.png
245517,8 Mile &amp; Mound-8bd3,PA,42.447884,-83.04441,2025-10-17 21:00:00,Canada_Buffer,2.1,1.9,2.1,1.9,1.8,1.6,7.9,6.1,23.5,29.3,991.5,8,2,2,6,2,2,icons/icon_21_8.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_6.png,icons/icon_21_2.png,icons/icon_21_2.png
245657,HAMP-spare,PA,53.510788,-113.269005,2025-10-17 21:00:00,Alberta,0,0,0,0,0.3,0.3,1.3,1.1,11.7,33,919.1,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
245661,AQSU-Flin Flon Provl Bldg,PA,54.7686,-101.877556,2025-10-17 21:00:00,Manitoba,14.9,10.8,15.1,10.9,14.9,10.8,12.8,8.9,10.7,61,955.4,13,15,15,9,11,11,icons/icon_21_13.png,icons/icon_21_15.png,icons/icon_21_15.png,icons/icon_21_9.png,icons/icon_21_11.png,icons/icon_21_11.png
245663,AQSU-3329 Swan River FN HC,PA,55.325394,-115.4322,2025-10-17 21:00:00,Alberta,0.1,0.1,0.1,0.1,0.2,0.2,1,0.9,16.7,25,933.3,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
245669,FNSB-9th and Smythe,PA,64.83999,-147.73038,2025-10-17 21:00:00,Canada_Buffer,2.3,1.7,1.9,1.4,1.6,1.1,1.6,1.1,6.1,60,988.2,2,2,2,1,1,2,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png
245675,FNSB-Peger AQ Office,PA,64.81851,-147.77788,2025-10-17 21:00:00,Canada_Buffer,0.7,0.5,0.8,0.6,3.4,2.4,3.9,2.7,6.7,62,986.8,4,1,1,3,1,0,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_0.png
246091,Skwlax Resource Management,PA,50.89313,-119.589035,2025-10-17 21:00:00,British Columbia,0.9,0.8,1.2,1,1.3,1,4.9,3.6,16,37.2,973,5,1,1,4,1,1,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_1.png
246279,Westmount,PA,53.55592,-113.54853,2025-10-17 21:00:00,Alberta,0.1,0.1,0.2,0.2,0.3,0.3,3.1,2.8,14.3,29,925.4,3,0,0,3,0,0,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png
246283,FNSB-Nordale Elem.,PA,64.84715,-147.69337,2025-10-17 21:00:00,Canada_Buffer,0.6,0.4,1.2,0.9,1.8,1.3,1.2,0.8,6.7,61,987.4,1,1,1,1,1,0,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png
246833,Brightsand Lake,PA,53.59739,-108.909195,2025-10-17 21:00:00,Saskatchewan,0,0,0.3,0.2,0.9,0.8,8.6,7.8,17.8,28.3,924.5,9,0,0,8,0,0,icons/icon_21_9.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_8.png,icons/icon_21_0.png,icons/icon_21_0.png
247299,McTavish Rd Fire Hall #2,PA,48.629593,-123.43023,2025-10-17 21:00:00,British Columbia,8.3,6.6,9.1,7.4,9.6,7.9,6.2,4.7,18,51.3,1013.5,6,9,8,5,7,7,icons/icon_21_6.png,icons/icon_21_9.png,icons/icon_21_8.png,icons/icon_21_5.png,icons/icon_21_7.png,icons/icon_21_7.png
247313,Hagan Rd One,PA,48.572792,-123.458046,2025-10-17 21:00:00,British Columbia,5,4.4,9.3,8.2,7.3,6.4,5.3,4.3,23.9,35.2,1015.8,5,9,5,4,8,4,icons/icon_21_5.png,icons/icon_21_9.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_8.png,icons/icon_21_4.png
247321,Wain Road Firehall,PA,48.67741,-123.459236,2025-10-17 21:00:00,British Columbia,7.2,6.5,6.9,6.2,6.4,5.8,4.4,3.8,34.3,18.3,1013.3,4,7,7,4,6,6,icons/icon_21_4.png,icons/icon_21_7.png,icons/icon_21_7.png,icons/icon_21_4.png,icons/icon_21_6.png,icons/icon_21_6.png
247337,North Saanich Municipal Hall Air Sensor #3,PA,48.656155,-123.43267,2025-10-17 21:00:00,British Columbia,8.5,7.5,9.6,8.5,8,7.2,5.2,4,23.3,34.5,1016.5,5,10,8,4,8,8,icons/icon_21_5.png,icons/icon_21_10.png,icons/icon_21_8.png,icons/icon_21_4.png,icons/icon_21_8.png,icons/icon_21_8.png
247751,The Hummingbird Cottage,PA,48.46864,-123.39329,2025-10-17 21:00:00,British Columbia,3.5,3.2,3.5,3.2,3.7,3.4,5,4.1,29.4,24.2,1016.7,5,4,4,4,3,3,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_3.png
247877,Skwlax Aggregates,PA,50.892883,-119.5964,2025-10-17 21:00:00,British Columbia,2.7,2.4,3.1,2.7,3.7,3.3,10.5,8.2,16.1,32,971.7,10,3,3,8,3,2,icons/icon_21_10.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_8.png,icons/icon_21_3.png,icons/icon_21_2.png
248001,Donkey Whisperer Farm,PA,48.108025,-123.136566,2025-10-17 21:00:00,Canada_Buffer,1.3,1,1.4,1,2.2,1.8,2.8,2.1,16.9,54,1016.8,3,1,1,2,1,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
248031,Lower Sahali - McGill @ Bestwick,PA,50.667126,-120.339775,2025-10-17 21:00:00,British Columbia,3.8,3.4,5.4,4.9,6.2,5.4,17,13.3,22.6,27,956.7,17,5,4,13,5,3,icons/icon_21_17.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_13.png,icons/icon_21_5.png,icons/icon_21_3.png
248039,Kahnawake Center,PA,45.41138,-73.68354,2025-10-17 21:00:00,Quebec,0.1,0.1,0.2,0.2,0.2,0.2,1.8,1.6,18.7,24.7,1012.3,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
248049,KEPO Office,PA,45.401627,-73.692535,2025-10-17 21:00:00,Quebec,3.1,2.8,3.2,2.9,2.9,2.6,2.1,1.9,16.5,27.7,1011.6,2,3,3,2,3,3,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_3.png
248585,Catalina-Outdoor,PA,49.188786,-123.14574,2025-10-17 21:00:00,British Columbia,4.4,3.2,4.1,3,4.6,3.2,11.4,7.6,15.1,60.8,1019.6,11,4,4,8,3,3,icons/icon_21_11.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_8.png,icons/icon_21_3.png,icons/icon_21_3.png
248715,CVCU,PA,51.30061,-116.96676,2025-10-17 21:00:00,British Columbia,1.1,1,3.4,3.1,4.3,3.7,9.7,7.9,15.9,28,918,10,3,1,8,3,1,icons/icon_21_10.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_8.png,icons/icon_21_3.png,icons/icon_21_1.png
249153,302 - 200 Patina Court SW,PA,51.062565,-114.16999,2025-10-17 21:00:00,Alberta,1.5,1.2,2.3,1.9,2.9,2.3,1.5,1.3,11.1,45.8,872.7,2,2,2,1,2,1,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png
249965,ACA_LaurierHeightsCL,PA,53.517063,-113.56859,2025-10-17 21:00:00,Alberta,0.3,0.3,0.3,0.3,0.2,0.2,3.6,3.1,10.9,35,925.7,4,0,0,3,0,0,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png
249993,ACA_North Cooking Lake Hall,PA,53.468292,-112.96113,2025-10-17 21:00:00,Alberta,0.3,0.3,0.4,0.4,0.6,0.6,1.7,1.5,16.5,25,916.3,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
250005,ACA_Hastings Lake Hall,PA,53.381157,-112.90348,2025-10-17 21:00:00,Alberta,0.3,0.3,0.3,0.3,0.4,0.4,1.4,1.2,10.9,35.3,912.4,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
250155,ACA_Strathcona Wilderness Centre,PA,53.532345,-112.998314,2025-10-17 21:00:00,Alberta,0.2,0.2,0.2,0.2,0.4,0.4,1.5,1.3,20.3,20,914.6,2,0,0,1,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
