id,accidentDate,year,timeOfKill,nearestTown,species,sex,age,quantity,latitude,longitude,serviceArea,dataSet,sourceFile
167883,2020-07-29,2020,UNKNOWN,PG,Deer,UNKNOWN,ADULT,1,53.63403,-122.664095,19,Current,2018_2025
167884,2020-07-30,2020,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,54.0122571,-122.7986492,19,Current,2018_2025
168117,2020-08-02,2020,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.90121042,-122.7820488,19,Current,2018_2025
168118,2020-08-05,2020,UNKNOWN,Prince George B.C.,Bear,UNKNOWN,YOUNG,1,53.88664498,-122.7434299,19,Current,2018_2025
168120,2020-08-18,2020,UNKNOWN,PG,Deer,UNKNOWN,ADULT,1,53.932412,-122.761116,19,Current,2018_2025
168121,2020-08-20,2020,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.99295806,-122.7934665,19,Current,2018_2025
168122,2020-08-26,2020,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.0175846,-122.7922356,19,Current,2018_2025
168123,2020-08-27,2020,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.99300616,-122.7933936,19,Current,2018_2025
168126,2020-08-29,2020,UNKNOWN,PG,Deer,UNKNOWN,ADULT,1,53.814577,-122.919197,19,Current,2018_2025
168124,2020-08-30,2020,UNKNOWN,prince George,Bear,UNKNOWN,YOUNG,1,53.86840605,-123.3637732,19,Current,2018_2025
168127,2020-08-30,2020,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.86625661,-123.29253,19,Current,2018_2025
168125,2020-08-31,2020,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.99617386,-122.798439,19,Current,2018_2025
168587,2020-09-14,2020,UNKNOWN,PG,Bear,UNKNOWN,YOUNG,1,53.86604589,-123.2879292,19,Current,2018_2025
168592,2020-09-21,2020,UNKNOWN,Prince George,Coyote,UNKNOWN,UNKNOWN,1,53.98666987,-122.7803937,19,Current,2018_2025
168593,2020-09-23,2020,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.86625671,-123.2925262,19,Current,2018_2025
168594,2020-09-24,2020,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,54.09720221,-122.6785169,19,Current,2018_2025
168595,2020-09-29,2020,UNKNOWN,prince George,Moose,UNKNOWN,YOUNG,1,54.0570724,-122.73629,19,Current,2018_2025
168918,2020-09-29,2020,UNKNOWN,Prince George BC.,Moose,UNKNOWN,ADULT,1,54.012474,-122.798569,19,Current,2018_2025
168922,2020-10-04,2020,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.837973,-122.684805,19,Current,2018_2025
168920,2020-10-06,2020,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.86559857,-122.7884405,19,Current,2018_2025
168921,2020-10-06,2020,UNKNOWN,Prince george,Deer,UNKNOWN,YOUNG,1,54.09973513,-122.6584159,19,Current,2018_2025
168923,2020-10-09,2020,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.99325461,-122.7938686,19,Current,2018_2025
168924,2020-10-11,2020,UNKNOWN,PG,Bear,UNKNOWN,ADULT,1,54.01356837,-122.9100189,19,Current,2018_2025
168925,2020-10-11,2020,UNKNOWN,PG,Bear,UNKNOWN,YOUNG,1,53.85882294,-122.811988,19,Current,2018_2025
168926,2020-10-13,2020,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.9152053,-121.8216775,19,Current,2018_2025
168927,2020-10-15,2020,UNKNOWN,Prince George B.C.,Moose,UNKNOWN,ADULT,1,54.021128,-122.786241,19,Current,2018_2025
168928,2020-10-28,2020,UNKNOWN,Prince george,Deer,UNKNOWN,UNKNOWN,1,53.84347447,-122.6941871,19,Current,2018_2025
168929,2020-10-29,2020,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,54.0036866,-122.8654446,19,Current,2018_2025
169884,2020-11-01,2020,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.86611113,-123.3506955,19,Current,2018_2025
169528,2020-11-04,2020,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.854577,-122.7121515,19,Current,2018_2025
169529,2020-11-07,2020,UNKNOWN,prince george,Moose,UNKNOWN,ADULT,1,53.89843138,-122.5975975,19,Current,2018_2025
169530,2020-11-09,2020,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.99250413,-122.792237,19,Current,2018_2025
169532,2020-11-17,2020,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.89744186,-122.7683334,19,Current,2018_2025
169534,2020-11-20,2020,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.85577774,-122.7145081,19,Current,2018_2025
169533,2020-11-21,2020,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.93046354,-122.7663394,19,Current,2018_2025
169880,2020-11-21,2020,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.208824,-122.603321,19,Current,2018_2025
169535,2020-11-22,2020,UNKNOWN,Prince george,Moose,UNKNOWN,YOUNG,1,53.94619751,-122.4992599,19,Current,2018_2025
169536,2020-11-23,2020,UNKNOWN,Prince George B.C,Deer,UNKNOWN,YOUNG,1,53.847993,-122.701943,19,Current,2018_2025
169537,2020-11-23,2020,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.90857652,-122.695358,19,Current,2018_2025
169538,2020-11-24,2020,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.90956116,-122.6616592,19,Current,2018_2025
169873,2020-12-05,2020,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,ADULT,1,54.366536,-122.644318,19,Current,2018_2025
169877,2020-12-07,2020,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.8809379,-123.4098743,19,Current,2018_2025
169878,2020-12-07,2020,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.86642482,-123.3517799,19,Current,2018_2025
169879,2020-12-07,2020,UNKNOWN,Prince george,Deer,UNKNOWN,ADULT,1,53.80922318,-123.0126114,19,Current,2018_2025
169876,2020-12-08,2020,UNKNOWN,Pg,Deer,UNKNOWN,ADULT,1,54.08310318,-122.6971893,19,Current,2018_2025
169869,2020-12-15,2020,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.93920882,-122.5377829,19,Current,2018_2025
169870,2020-12-15,2020,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.8386133,-122.6860329,19,Current,2018_2025
169867,2020-12-20,2020,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.9089475,-122.6635584,19,Current,2018_2025
169868,2020-12-20,2020,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.92733383,-122.6154022,19,Current,2018_2025
169864,2020-12-23,2020,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.88052421,-122.7389789,19,Current,2018_2025
169863,2020-12-24,2020,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.74756241,-122.8717194,19,Current,2018_2025
169885,2020-12-26,2020,UNKNOWN,prince George,Moose,UNKNOWN,ADULT,1,53.74756241,-122.8717194,19,Current,2018_2025
169881,2020-12-29,2020,UNKNOWN,Prince George B.C,Deer,UNKNOWN,UNKNOWN,1,53.8280261,-122.8553565,19,Current,2018_2025
169882,2020-12-31,2020,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,53.8463938,-122.8278141,19,Current,2018_2025
170104,2021-01-03,2021,UNKNOWN,Prince George B.C,Moose,UNKNOWN,YOUNG,1,54.010959,-122.988425,19,Current,2018_2025
170106,2021-01-09,2021,UNKNOWN,prince george,Moose,UNKNOWN,ADULT,1,53.83524804,-122.8389601,19,Current,2018_2025
170108,2021-01-18,2021,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.9124109,-122.7252409,19,Current,2018_2025
170110,2021-01-29,2021,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.66053775,-122.6774314,19,Current,2018_2025
170109,2021-01-30,2021,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.85880563,-122.7185536,19,Current,2018_2025
170302,2021-02-04,2021,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.89734268,-122.7680054,19,Current,2018_2025
170621,2021-03-01,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.93054532,-122.7686698,19,Current,2018_2025
170622,2021-03-04,2021,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.90712128,-122.6806239,19,Current,2018_2025
170623,2021-03-05,2021,UNKNOWN,pg,Moose,UNKNOWN,ADULT,1,54.1019397,-122.65806,19,Current,2018_2025
170624,2021-03-09,2021,UNKNOWN,Prince george,Deer,UNKNOWN,YOUNG,1,53.93853464,-122.5444287,19,Current,2018_2025
170625,2021-03-10,2021,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.93875885,-122.5432739,19,Current,2018_2025
170626,2021-03-10,2021,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.9385612,-122.543353,19,Current,2018_2025
170627,2021-03-12,2021,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.89265705,-122.752473,19,Current,2018_2025
170628,2021-03-12,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.85930612,-122.7206444,19,Current,2018_2025
170629,2021-03-20,2021,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.68053525,-122.6732509,19,Current,2018_2025
170846,2021-04-01,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.70666885,-122.65682983,19,Current,2018_2025
170847,2021-04-13,2021,UNKNOWN,Prince George,Elk,UNKNOWN,YOUNG,1,53.92041016,-122.64794159,19,Current,2018_2025
170849,2021-04-16,2021,UNKNOWN,Pg,Deer,UNKNOWN,ADULT,1,54.01107627,-122.99544227,19,Current,2018_2025
170848,2021-04-17,2021,UNKNOWN,Prince george,Deer,UNKNOWN,YOUNG,1,54.08310272,-122.6971912,19,Current,2018_2025
171167,2021-05-15,2021,UNKNOWN,PG,Moose,UNKNOWN,ADULT,1,53.867093,-123.32072233,19,Current,2018_2025
171168,2021-05-22,2021,UNKNOWN,PG,Moose,UNKNOWN,ADULT,1,54.183532,-122.611493,19,Current,2018_2025
171169,2021-05-26,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.05685425,-122.73603058,19,Current,2018_2025
171504,2021-06-03,2021,UNKNOWN,PG,Moose,UNKNOWN,YOUNG,1,53.88220053,-122.1740665,19,Current,2018_2025
172011,2021-06-07,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.8948226,-122.0878423,19,Current,2018_2025
171501,2021-06-09,2021,UNKNOWN,Prince george,Deer,UNKNOWN,YOUNG,1,53.62837841,-122.6633612,19,Current,2018_2025
171499,2021-06-11,2021,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.85574621,-123.2168599,19,Current,2018_2025
171500,2021-06-14,2021,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,53.81732,-123.055927,19,Current,2018_2025
171506,2021-06-17,2021,UNKNOWN,PG,Moose,UNKNOWN,ADULT,1,53.93828964,-122.7598572,19,Current,2018_2025
171494,2021-06-18,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.81749344,-123.0512238,19,Current,2018_2025
171495,2021-06-19,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.81738241,-123.048527,19,Current,2018_2025
171496,2021-06-19,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.86603813,-123.2820454,19,Current,2018_2025
171492,2021-06-23,2021,UNKNOWN,PG,Deer,UNKNOWN,ADULT,1,53.93828964,-122.7598572,19,Current,2018_2025
171493,2021-06-23,2021,UNKNOWN,PG,Moose,UNKNOWN,ADULT,1,53.9026463,-122.320218,19,Current,2018_2025
171491,2021-06-24,2021,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,53.837062,-123.1549229,19,Current,2018_2025
171490,2021-06-25,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.84960938,-122.8243179,19,Current,2018_2025
172009,2021-06-28,2021,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.8084663,-123.0119827,19,Current,2018_2025
171497,2021-06-30,2021,UNKNOWN,Prince George B.C,Moose,UNKNOWN,YOUNG,1,53.971984,-122.768397,19,Current,2018_2025
172008,2021-07-01,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.88658142,-123.42730713,19,Current,2018_2025
172007,2021-07-02,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.94451528,-122.5092184,19,Current,2018_2025
172005,2021-07-04,2021,UNKNOWN,Prince George,Coyote,UNKNOWN,ADULT,1,53.93829047,-122.75985916,19,Current,2018_2025
172006,2021-07-04,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.8835197,-122.14862702,19,Current,2018_2025
172002,2021-07-08,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.89569077,-122.08738569,19,Current,2018_2025
172001,2021-07-09,2021,UNKNOWN,PG,Elk,UNKNOWN,ADULT,1,53.8090391,-122.98338946,19,Current,2018_2025
172000,2021-07-14,2021,UNKNOWN,PG,Moose,UNKNOWN,ADULT,1,53.87606858,-122.2048489,19,Current,2018_2025
171999,2021-07-19,2021,UNKNOWN,pg,Deer,UNKNOWN,ADULT,1,53.80914632,-122.98330179,19,Current,2018_2025
171998,2021-07-20,2021,UNKNOWN,PG,Elk,UNKNOWN,ADULT,1,54.076012,-122.70518,19,Current,2018_2025
171997,2021-07-24,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.91651535,-121.79483795,19,Current,2018_2025
172391,2021-08-01,2021,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.69049961,-122.6712524,19,Current,2018_2025
172392,2021-08-05,2021,UNKNOWN,Prince George B.C.,Bear,UNKNOWN,ADULT,1,53.86537741,-122.7906697,19,Current,2018_2025
172393,2021-08-06,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.96021382,-122.7677176,19,Current,2018_2025
172394,2021-08-10,2021,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.88658142,-123.4273071,19,Current,2018_2025
172395,2021-08-12,2021,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.84906084,-122.7031346,19,Current,2018_2025
172396,2021-08-15,2021,UNKNOWN,PG,Bear,UNKNOWN,YOUNG,1,53.87957003,-122.2770398,19,Current,2018_2025
172818,2021-09-02,2021,UNKNOWN,PG,Bear,UNKNOWN,ADULT,1,53.808881,-122.993271,19,Current,2018_2025
172802,2021-09-05,2021,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.99382079,-122.7949285,19,Current,2018_2025
172819,2021-09-06,2021,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,54.01547377,-122.7942875,19,Current,2018_2025
172817,2021-09-07,2021,UNKNOWN,PG,Moose,UNKNOWN,ADULT,1,53.9527626,-122.7640762,19,Current,2018_2025
172816,2021-09-09,2021,UNKNOWN,Prince George BC,Bear,UNKNOWN,ADULT,1,53.85886347,-122.8117425,19,Current,2018_2025
172813,2021-09-11,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.90899658,-121.8973465,19,Current,2018_2025
172814,2021-09-11,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.90899658,-121.8973465,19,Current,2018_2025
172812,2021-09-20,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.90034485,-122.0142136,19,Current,2018_2025
172809,2021-09-21,2021,UNKNOWN,pg,Moose,UNKNOWN,YOUNG,1,53.9269738,-122.5947525,19,Current,2018_2025
172811,2021-09-21,2021,UNKNOWN,PG,Bear,UNKNOWN,YOUNG,1,53.64534017,-122.6658413,19,Current,2018_2025
172807,2021-09-25,2021,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.84910915,-122.6567645,19,Current,2018_2025
172808,2021-09-25,2021,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,54.09175559,-122.9899728,19,Current,2018_2025
172806,2021-09-26,2021,UNKNOWN,PG,Porcupine,UNKNOWN,UNKNOWN,1,53.92694687,-122.5926224,19,Current,2018_2025
172803,2021-09-27,2021,UNKNOWN,prince George,Deer,UNKNOWN,YOUNG,2,53.90580095,-122.7128072,19,Current,2018_2025
172820,2021-09-27,2021,UNKNOWN,PG,Bear,UNKNOWN,ADULT,1,53.99472301,-122.7958655,19,Current,2018_2025
172821,2021-09-30,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.89785767,-121.9900208,19,Current,2018_2025
173528,2021-10-01,2021,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,54.04619626,-122.7512927,19,Current,2018_2025
173529,2021-10-03,2021,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.96891226,-122.7679399,19,Current,2018_2025
173530,2021-10-03,2021,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,54.00043208,-122.8009449,19,Current,2018_2025
173531,2021-10-05,2021,UNKNOWN,Prince george,Moose,UNKNOWN,ADULT,1,53.9521495,-122.763573,19,Current,2018_2025
173533,2021-10-14,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.1262322,-122.6395267,19,Current,2018_2025
173535,2021-10-14,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.188823,-122.608621,19,Current,2018_2025
173532,2021-10-15,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.78448483,-122.6563615,19,Current,2018_2025
173534,2021-10-19,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.8281301,-123.1205518,19,Current,2018_2025
173536,2021-10-20,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.8769364,-122.2560092,19,Current,2018_2025
173537,2021-10-24,2021,UNKNOWN,Prince George,Coyote,UNKNOWN,YOUNG,1,53.86811829,-121.5449905,19,Current,2018_2025
173538,2021-10-26,2021,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.85577774,-122.7145081,19,Current,2018_2025
173540,2021-10-27,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.90531951,-122.7159048,19,Current,2018_2025
173930,2021-11-08,2021,UNKNOWN,Prince george.,Moose,UNKNOWN,ADULT,1,54.04232407,-122.756485,19,Current,2018_2025
173931,2021-11-10,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.86007228,-122.7221251,19,Current,2018_2025
173932,2021-11-12,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.70666885,-122.6568298,19,Current,2018_2025
173934,2021-11-18,2021,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.8730011,-122.7352982,19,Current,2018_2025
173935,2021-11-20,2021,UNKNOWN,Prince George B.C.,Moose,UNKNOWN,YOUNG,1,54.05685421,-122.7360278,19,Current,2018_2025
173936,2021-11-22,2021,UNKNOWN,Prince George,Coyote,UNKNOWN,ADULT,1,54.02176119,-122.7856263,19,Current,2018_2025
173937,2021-11-23,2021,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.8271313,-123.1167931,19,Current,2018_2025
173939,2021-11-25,2021,UNKNOWN,prince George,Deer,UNKNOWN,ADULT,1,53.80890953,-122.9929409,19,Current,2018_2025
173940,2021-11-29,2021,UNKNOWN,Prince George,Elk,UNKNOWN,ADULT,1,53.9072057,-122.6769219,19,Current,2018_2025
173941,2021-11-29,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.71823684,-122.6558307,19,Current,2018_2025
173942,2021-11-30,2021,UNKNOWN,Prince george,Deer,UNKNOWN,ADULT,1,53.93828964,-122.7598572,19,Current,2018_2025
174240,2021-12-04,2021,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.85577774,-122.7145081,19,Current,2018_2025
174242,2021-12-06,2021,UNKNOWN,prince George B.C,Moose,UNKNOWN,YOUNG,1,53.87759387,-122.2515308,19,Current,2018_2025
174243,2021-12-09,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,54.102908,-122.651564,19,Current,2018_2025
174245,2021-12-09,2021,UNKNOWN,pg,Moose,UNKNOWN,UNKNOWN,1,53.8926192,-122.0923614,19,Current,2018_2025
174244,2021-12-10,2021,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,54.09994507,-122.6585388,19,Current,2018_2025
174246,2021-12-12,2021,UNKNOWN,Prince George B.C,Deer,UNKNOWN,ADULT,1,53.931204,-122.766485,19,Current,2018_2025
174248,2021-12-14,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.88555527,-122.2848969,19,Current,2018_2025
174249,2021-12-14,2021,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.54098129,-120.7244644,19,Current,2018_2025
174250,2021-12-17,2021,UNKNOWN,Prince george,Moose,UNKNOWN,ADULT,1,53.88699341,-122.2867279,19,Current,2018_2025
174252,2021-12-23,2021,UNKNOWN,Prince george,Deer,UNKNOWN,YOUNG,1,54.11864471,-122.6452332,19,Current,2018_2025
174253,2021-12-23,2021,UNKNOWN,Prince george,Deer,UNKNOWN,UNKNOWN,1,53.82769394,-122.8569794,19,Current,2018_2025
174255,2021-12-31,2021,UNKNOWN,Prince george,Moose,UNKNOWN,ADULT,1,54.09877164,-122.6729148,19,Current,2018_2025
174437,2022-01-20,2022,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.81743973,-123.0689021,19,Current,2018_2025
174439,2022-01-24,2022,UNKNOWN,Prince george,Deer,UNKNOWN,YOUNG,1,54.09823027,-122.6490232,19,Current,2018_2025
174644,2022-02-13,2022,UNKNOWN,PG,Deer,UNKNOWN,YOUNG,1,54.0984726,-122.6748505,19,Current,2018_2025
174645,2022-02-28,2022,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.83673096,-122.6832504,19,Current,2018_2025
174982,2022-03-03,2022,UNKNOWN,Prince George,Coyote,UNKNOWN,ADULT,1,53.92746611,-122.6192342,19,Current,2018_2025
174983,2022-03-03,2022,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.93828964,-122.7598572,19,Current,2018_2025
174985,2022-03-04,2022,UNKNOWN,PG,Deer,UNKNOWN,ADULT,1,53.930439,-122.767581,19,Current,2018_2025
174984,2022-03-05,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.93623489,-122.5583692,19,Current,2018_2025
187482,2022-03-05,2022,UNKNOWN,Prince George,Unknown,UNKNOWN,ADULT,1,53.936437,-122.557146,19,Current,2018_2025
174986,2022-03-22,2022,UNKNOWN,Prince george,Deer,UNKNOWN,ADULT,1,53.62796402,-122.6636505,19,Current,2018_2025
174987,2022-03-23,2022,UNKNOWN,Prince george,Moose,UNKNOWN,ADULT,1,53.86591721,-122.5923004,19,Current,2018_2025
175500,2022-03-23,2022,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.71818144,-122.6556498,19,Current,2018_2025
174988,2022-03-28,2022,UNKNOWN,Pg,Moose,UNKNOWN,YOUNG,1,53.80775706,-122.6563874,19,Current,2018_2025
174989,2022-03-29,2022,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.8170228,-122.8957268,19,Current,2018_2025
174990,2022-03-30,2022,UNKNOWN,Prince george,Deer,UNKNOWN,ADULT,1,53.68144114,-122.6743572,19,Current,2018_2025
175286,2022-04-01,2022,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.92065811,-122.7815552,19,Current,2018_2025
175289,2022-04-09,2022,UNKNOWN,PG,Deer,UNKNOWN,UNKNOWN,1,53.93106198,-122.7770555,19,Current,2018_2025
175288,2022-04-11,2022,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.83674041,-122.8375446,19,Current,2018_2025
175290,2022-04-12,2022,UNKNOWN,Prince George,Elk,UNKNOWN,YOUNG,1,54.09262319,-122.6866192,19,Current,2018_2025
175292,2022-04-23,2022,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.87749459,-123.4043703,19,Current,2018_2025
176259,2022-06-01,2022,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.92698741,-122.6048248,19,Current,2018_2025
175960,2022-06-03,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.74285507,-122.6559143,19,Current,2018_2025
175963,2022-06-09,2022,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.89841679,-121.6794558,19,Current,2018_2025
175962,2022-06-11,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.91651535,-121.794838,19,Current,2018_2025
175964,2022-06-13,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.90785599,-122.3342667,19,Current,2018_2025
175965,2022-06-14,2022,UNKNOWN,PG,Moose,UNKNOWN,YOUNG,1,54.14204815,-122.6282315,19,Current,2018_2025
175966,2022-06-15,2022,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,54.03337623,-122.7677301,19,Current,2018_2025
176260,2022-06-17,2022,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.84813575,-123.1964875,19,Current,2018_2025
175970,2022-06-21,2022,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.91806375,-121.8689243,19,Current,2018_2025
175971,2022-06-24,2022,UNKNOWN,Prince George,Coyote,UNKNOWN,ADULT,1,54.10572435,-122.6511228,19,Current,2018_2025
175972,2022-06-24,2022,UNKNOWN,Prince george,Bear,UNKNOWN,YOUNG,1,53.99535414,-122.7971649,19,Current,2018_2025
176261,2022-06-26,2022,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.93386907,-122.5712729,19,Current,2018_2025
175973,2022-06-27,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.87662344,-122.2576898,19,Current,2018_2025
176668,2022-06-27,2022,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.94131166,-122.5310729,19,Current,2018_2025
176262,2022-06-28,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.21468768,-122.6033805,19,Current,2018_2025
176263,2022-06-28,2022,UNKNOWN,Prince george,Bear,UNKNOWN,YOUNG,1,53.87541254,-122.7737236,19,Current,2018_2025
175974,2022-06-30,2022,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.86682662,-123.3175971,19,Current,2018_2025
176264,2022-07-04,2022,UNKNOWN,Prince george,Moose,UNKNOWN,ADULT,1,53.88691704,-122.2866058,19,Current,2018_2025
176265,2022-07-07,2022,UNKNOWN,Pg,Moose,UNKNOWN,UNKNOWN,1,54.018243,-122.790318,19,Current,2018_2025
176687,2022-07-07,2022,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.02414933,-122.7821561,19,Current,2018_2025
176686,2022-07-10,2022,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.81752949,-123.0673235,19,Current,2018_2025
176266,2022-07-11,2022,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.8093258,-122.9390469,19,Current,2018_2025
