"FSA","location_name","Vulnerability_Communication_Kindergarten","Vulnerability_Emotional_Kindergarten","Vulnerability_Cognitive_Kindergarten","Vulnerability_Physical_Kindergarten","Vulnerability_Social_Kindergarten","Vulnerability_One_or_More_Areas_Kindergarten","Life_Expectancy_Total_All_Ages","PYLL_Smoking_Attributable_Deaths","PYLL_Drug_Induced_Deaths","PYLL_Alcohol_Related_Deaths","PYLL_Accidental_Falls","PYLL_Motor_Vehicle_Accidents","Infant_Mortality_Rate_1_Year","Low_Birth_Rate_1_Year","Asthma_Prevalence_5_54_Years","COPD_Prevalence_45_Years","Diabetes_Prevalence_1_Years","Heart_Failure_Prevalence_1_Years","Hypertension_Prevalence_20_Years","Asthma_Incidence_5_54_Years","COPD_Incidence_45_Years","Diabetes_Incidence_1_Years","Heart_Failure_Incidence_1_Years","Hypertension_Incidence_20_Years","General_Practitioners_Per_100000_Population","Specialists_Per_100000_Population","Supplementary_Practitioners_Per_100000_Population","Alcohol_Consumption_Per_Capita","Injury_Hospitalization_Count","All_Cause_Cancer_Incident_Cases","Depression_Incident_Counts_1_Years","Asthma_Incident_Counts_5_54_Years","COPD_Incident_Counts_45_Years","Hypertension_Incident_Counts_20_Years","Heart_Failure_Incident_Counts_1_Years","Diabetes_Incident_Counts_1_Years","total_gaming_grant_2022","avg_gaming_grant_2022","population","pop_density","mean_age","median_age","num_living_alone","avg_household_size","num_single_ppl","median_person_income","median_household_income","low_income_percent","gini_household","num_eng_speakers","num_indigenous","num_non_indigenous","avg_room_dwelling","excess_rent","num_non_immig","num_non_minority","num_non_1yr_mover","num_hs_edu","num_postsecond","num_employed","avg10yr_noiselvl2019","avg10yr_landsat_fsa2019","pm25_fsa_avg10yr_2020","avg3yr_landtemp_2021","avg2019_buil_dense_100m","avg2019_facility_richness","avg2019_prox.emp","avg2019_prox_health","avg2019_prox_park","avg2021_canbics_index","avg10yr_annual_precipitation","2020s_summer_tmean_change","2050s_summer_tmean_change","total_heat","pop_chng","median_age_chgn"
"V0A","Invermere",0.07,0.12,0.09,0.12,0.12,0.26,81.7,1.21,0.5,0.82,0,0,6,46,9.6,7.6,6,1.8,19.5,4.5,12.5,7.4,3.8,14.2,136,41,149,2.8,1028,129,43,29,36,47,24,48,1851395,22856.7284,598.586206896552,460.034482758621,44.2827586206897,45.6551724137931,81.8965517241379,2.21379310344828,192.758620689655,42917.2413793103,83779.3103448276,9.43448275862069,0.29948275862069,537.586206896552,41.551724137931,531.724137931035,6.28965517241379,14.2769230769231,498.275862068965,545.689655172414,484.48275862069,417.758620689655,195.344827586207,291.379310344828,59.289,0.281,6.829,26.187,0.098,0.006,0.003,0.003,0.048,0.168,51.26075,0.9,3,210,4826,4.8
"V0B","Sparwood",0.1,0.13,0.03,0.1,0.14,0.26,81.1,0.77,0.52,0.99,0.95,3.41,2,32,11,8.4,7.5,2.5,22.4,7,13.6,9.2,4.8,23.4,154,20,148,2.3,2198,281,113,100,74,150,55,125,1441280,18717.92208,493.178082191781,405.742465753425,44.730303030303,47.5818181818182,70,2.2969696969697,170.681818181818,41403.2786885246,85326.2295081967,11.3737704918033,0.297426229508197,507.272727272727,46.5151515151515,486.969696969697,6.51212121212121,14.5418181818182,478.484848484848,516.893939393939,465.833333333333,366.439393939394,166.136363636364,248.409090909091,59.058,0.385,7.124,27.162,0.06,0.004,0.002,0.003,0.022,0.215,51.1015,0.9,3,210,1349,0.399999999999999
"V0C","Fort St. John",0.07,0.15,0.05,0.13,0.11,0.26,79.5,1.31,0.69,2.3,0,3.28,6,66,13.6,6.7,7.8,2.6,25.6,3.2,9.6,7.9,4.1,31.1,49,66.5,65,1.9,970,71,61,19,13,71,11,43,710790,19744.16667,368.285714285714,143.415476190476,38.6913043478261,39.2507246376812,49.7826086956522,2.48840579710145,128.550724637681,46112.0689655172,98315.5172413793,10.9034482758621,0.311379310344828,427.826086956522,85.7971014492754,350.144927536232,6.46666666666667,4.1219512195122,403.188405797101,418.913043478261,383.115942028986,249.347826086957,109.420289855072,210.434782608696,58.903,0.338,5.596,22.125,0.027,0.001,0.002,0.003,0.009,0.013,38.41675,0.7,2.5,211,7920,3.7
"V0E","Kelowna",0.12,0.16,0.11,0.17,0.16,0.3,79.8,1.41,1.16,1.6,0.7,2.09,5,59,13.5,6.9,8.5,2.7,25.3,6.5,9.7,6.4,4.8,23.2,120,92,81,1.7,11770,2164,1235,561,374,965,383,544,914684,19461.3617,513.194805194805,300.62091503268,46.66,50.4827586206897,62.9655172413793,2.32275862068966,166.275862068965,36828.3582089552,75572.3880597015,12.8626865671642,0.300492537313433,515.689655172414,55.1034482758621,479.172413793103,6.54137931034483,16.4456140350877,486.172413793103,521.620689655172,468.896551724138,358.206896551724,152.206896551724,234.137931034483,59.392,0.357,6.603,26.502,0.061,0.003,0.002,0.002,0.023,0.068,48.9415833333333,0.9,3,211,3617,-0.399999999999999
"V0G","Trail",0.06,0.12,0.05,0.07,0.13,0.21,80.8,1.3,0.78,1.66,1.17,2.87,1,54,14.3,9.8,6.7,2.4,24.6,6.6,10.7,5.4,3.7,21,243,191,175,1.8,3080,640,217,114,109,209,92,110,992460,17111.37931,547.108695652174,336.008695652174,46.9644444444444,50.2844444444444,80.8888888888889,2.16888888888889,182.555555555556,38154.5454545455,74002.2727272727,14.0886363636364,0.298454545454545,514.444444444444,32.4444444444444,513.222222222222,6.41777777777778,15.6416666666667,490.888888888889,533.333333333333,488,394.222222222222,185.555555555556,240.777777777778,59.392,0.425,6.986,26.975,0.041,0.005,0.001,0.002,0.028,0.022,64.7866666666667,0.9,3,210,7314,-2.9
"V0H","Kelowna",0.15,0.17,0.12,0.19,0.29,0.42,81.75,1.56,1.3,0.96,1.98,1.11,11,56,12,9.5,6.1,1.7,21.1,6.1,9.6,4.5,2.3,16,54,64.5,27,1.8,328,136,20,17,22,40,12,21,1906310,24130.50633,569.872549019608,533.270588235294,51.4372549019608,56.5549019607843,72.8921568627451,2.22941176470588,181.617647058824,37154.6391752577,75658.7628865979,11.4216494845361,0.305886597938144,524.21568627451,30.5392156862745,521.127450980392,6.70980392156863,17.5857142857143,468.333333333333,512.941176470588,482.598039215686,401.176470588235,156.666666666667,227.401960784314,59.058,0.336,6.799,29.715,0.092,0.002,0.003,0.003,0.043,0.499,36.3853333333333,0.9,3,210,138023,-0.399999999999999
"V0J","Prince George",0.12,0.16,0.11,0.17,0.16,0.3,79.8,1.41,1.16,1.6,0.7,2.09,5,59,13.5,6.9,8.5,2.7,25.3,6.5,9.7,6.4,4.8,23.2,120,92,81,1.7,11770,2164,1235,561,374,965,383,544,853776,21891.69231,287.626315789474,213.019251336898,41.4875,42.8382352941176,46.4705882352941,2.45073529411765,133.419117647059,40640.3669724771,81947.7064220184,13.4596330275229,0.298770642201835,380.514705882353,109.777777777778,283.444444444445,6.28444444444444,9.5125,360.222222222222,381.666666666667,352.148148148148,235.814814814815,103.555555555556,174.851851851852,59.058,0.393,6.442,21.963,0.035,0.002,0.001,0.004,0.019,0.031,54.3775,0.8,2.8,211,59,23.4
"V0K","Kamloops",0.14,0.21,0.17,0.21,0.18,0.38,79.3,1.31,1.27,1.89,2.97,1.67,4,62,11.9,10.6,8.6,2.8,25.8,6,14,8.2,4.1,21.7,110,25,59,1.6,4028,697,212,127,157,266,101,192,914684,19461.3617,199.494252873563,81.0253012048193,48.1735632183908,52.851724137931,55.6896551724138,2.2551724137931,131.609195402299,34764.5161290323,67790.3225806452,15.6854838709677,0.313064516129032,376.954022988506,71.3793103448276,314.310344827586,6.35747126436782,10.2,348.965517241379,373.965517241379,338.16091954023,249.655172413793,97.0689655172414,150.229885057471,59.392,0.297,6.726,25.981,0.052,0.006,0.001,0.004,0.017,0,46.4014166666667,0.9,3,211,2627,-3
"V0L","Hanceville",0.18,0.24,0.18,0.23,0.25,0.42,79.6,1.35,0.59,1.58,0.27,3,7,62,12.8,7.2,7.8,2.2,24.1,6.8,10.4,5,5.3,21.6,123,26,108,1.7,3922,678,273,162,128,261,130,128,914684,19461.3617,95.3555555555555,11.2230769230769,44.0266666666667,46.9466666666667,33.6666666666667,2.69333333333333,98.3333333333333,32200,67400,18.3,0.318428571428571,270.333333333333,119.666666666667,150,5.74666666666667,0,242,266.666666666667,243.333333333333,154.666666666667,56.3333333333333,102,59.058,0.419,7.081,23.903,0.007,0.001,0,0.003,0.001,0,43.6330833333333,0.9,2.9,211,5523,0.299999999999997
"V0M","Agassiz",0.11,0.15,0.16,0.23,0.14,0.36,81.6,1.24,1.14,0.56,0,0.04,2,64,15.1,7.6,9.3,2.7,24.6,7.5,7.2,7.8,3.6,21.8,33,45,44,1.7,936,251,99,58,36,108,40,71,1650688,22612.16438,355.588235294118,305.747058823529,44.2541666666667,46.3916666666667,52.2916666666667,2.49583333333333,172.708333333333,35905.8823529412,76588.2352941177,13.6588235294118,0.300352941176471,456.458333333333,105.217391304348,388.478260869565,5.98260869565217,22.2153846153846,421.304347826087,459.782608695652,420.434782608696,324.130434782609,126.304347826087,200.869565217391,59.974,0.43,5.648,26.235,0.047,0.003,0.002,0,0.023,0.104,152.4395,0.9,2.9,198,24178,2.1
"V0N","West Vancouver",0.13,0.13,0.05,0.12,0.14,0.28,86.1,0.48,0.56,0.47,0.42,0.05,1,60,8.9,4,5.4,1.5,18.1,5,5.3,4,2.3,14.8,148,78,132,1.5,5640,1785,514,243,198,481,207,240,1848820,22274.93976,393.1,400.094444444444,46.3246031746032,49.5857142857143,78.968253968254,2.3024,188.134920634921,40783.0188679245,81296.2264150943,12.6679245283019,0.323575471698113,507.420634920635,68.44,483.24,6.1072,25.0989583333333,458.76,517.52,478.36,403.12,180.64,257.84,59.7055,0.474,5.006,22.319,0.057,0.006,0.002,0.004,0.039,0.253,132.665,0.9,2.9,125,6968,-3.8
"V0P","Campbell River",0.08,0.14,0.09,0.13,0.12,0.28,79.8,1.4,1.5,1.85,0.7,2.21,5,48,14.2,8.2,8.2,2.4,22.6,8.1,13.6,6.8,4.2,18.9,164,70,132,2.2,5038,1268,439,298,304,453,205,292,1690785,21134.8125,191.27027027027,94.4405405405405,47.5947368421053,52.1473684210526,66.5789473684211,2.27368421052632,131.315789473684,32461.5384615385,58361.5384615385,19.5307692307692,0.328,337.105263157895,57.1052631578947,297.368421052632,5.86315789473684,16.925,301.052631578947,347.631578947368,313.684210526316,251.578947368421,93.9473684210526,134.473684210526,59.585,0.595,5.246,21.288,0.028,0.002,0.001,0.004,0.006,0,181.075333333333,0.6,1.8,198,20673,0.199999999999996
"V0R","Nanaimo",0.16,0.18,0.13,0.19,0.19,0.35,82,1.1,0.63,1.48,1.13,1.73,2,51,13.1,10.3,7.3,1.9,23,5.5,12.6,5,3.2,17.6,118,84,141,1.8,7872,1807,572,285,385,557,231,307,2184145,24268.27778,529.357142857143,357.427536231884,47.1186991869919,50.3772357723577,69.7967479674797,2.41463414634146,190.365853658537,39570.1754385965,81507.0175438596,11.4938596491228,0.304350877192982,555.650406504065,58.0894308943089,528.211382113821,6.49105691056911,21.309900990099,513.739837398374,568.617886178862,522.439024390244,427.682926829268,186.056910569106,261.747967479675,59.289,0.47,5.612,23.63,0.057,0.006,0.003,0.001,0.049,0.044,122.918666666667,0.8,2.5,198,26478,-0.900000000000006
"V0S","Port Renfrew",0.1,0.15,0.07,0.14,0.13,0.27,83.1,1.02,0.81,1.03,1.61,0.71,3,55,13.1,5.9,7.8,1.8,23,6.7,8.2,6.1,3.1,20.8,76,15,120,1.7,6326,1730,952,450,252,714,190,395,1150885,23976.77083,239,41.7,40.15,37,45,2.7,87.5,39200,67500,20.4,0.313,232.5,45,97.5,5,19.1174504950495,140,140,125,107.5,65,82.5,59.641,0.546,4.8,19.31,0.022,0.007,0,0.0015,0.0285,0,157.067083333333,0.8,2.4,198,75054,1.6
"V0T","Vancouver",0.21,0.19,0.18,0.21,0.25,0.46,80,1.02,0.57,1.52,0,0.34,10,42,16.9,11.9,10.6,3.1,28.6,12.4,21.4,7.7,6.3,27.9,97,19,19,2.2,1908,252,114,104,87,105,54,62,728576,18681.4359,397.68,112.22,42.2636363636364,43.3272727272727,65.2272727272727,2.34545454545455,179.545454545455,34352.9411764706,66688.2352941177,19.1647058823529,0.311941176470588,426.363636363636,230.227272727273,219.318181818182,5.88636363636364,6.07,408.409090909091,430,402.5,260,120.909090909091,200,59.9555,0.47,4.401,20.975,0.033,0.001,0,0,0.007,0.013,137.813416666667,0.6,1.7,125,736,2.2
"V0V","Prince Rupert",0.28,0.21,0.28,0.19,0.25,0.5,78.6,1.5,1.02,2.87,0.31,3.63,15,43,12,5.4,8.9,3.2,28.5,6,6.4,7.3,5.4,25.2,133,28,84,2.5,2750,309,128,80,37,139,64,91,728576,18681.4359,257.833333333333,34.7833333333333,38.28,37.84,26,2.94,116,27466.6666666667,61533.3333333333,29.4,0.320666666666667,299,250,49,6.86,0,294,297,255,113,46,106,59.641,0.511,4.173,19.686,0.043,0.001,0,0.0055,0.0205,0,174.94975,0.6,1.9,125,2120,2
"V0W","Atlin",0.07,0.15,0.05,0.13,0.11,0.26,79.5,1.31,0.69,2.3,0,3.28,6,66,13.6,6.7,7.8,2.6,25.6,3.2,9.6,7.9,4.1,31.1,49,64.5,65,1.9,970,71,61,19,13,71,11,43,544140,17004.375,100,162.88,52.1333333333333,58.2666666666667,46.6666666666667,1.73333333333333,58.3333333333333,37740.9559512652,75615.5754731497,12.8324796472185,0.303189567625789,143.333333333333,38.3333333333333,116.666666666667,5.1,10.2664673046252,135,156.666666666667,141.666666666667,120,50,70,59.3355,0.437,3.69,18.243,0,0,0.0025,0.003,0.001,0,30.1808333333333,0.6,1.9,125,281,14.7
"V0X","Chilliwack",0.24,0.15,0.1,0.34,0.25,0.5,75.9,1.82,1.73,1.63,3.26,7.32,11,63,13.6,11.7,9.8,2.6,25.8,7.4,13.7,9.5,4.7,20.7,134,40,49,2.4,1116,333,97,56,68,101,53,90,914684,19461.3617,361.136363636364,262.6390625,46.2065217391304,49.1217391304348,65.4347826086957,2.40434782608696,177.934782608696,34954.2857142857,71471.4285714286,14.5685714285714,0.310628571428571,491.739130434783,62.3913043478261,432.608695652174,6.24130434782609,23.6096774193548,425.434782608696,458.04347826087,431.630434782609,319.239130434783,125.434782608696,202.5,59.392,0.366,6.426,29.502,0.119,0.007,0.002,0.002,0.053,0.483,79.0403333333334,0.9,2.9,210,2627,-3
"V1A","Kimberley",0.06,0.14,0.09,0.12,0.14,0.23,82.5,1.04,0.41,0.97,1.34,1.81,3,48,9.6,8.9,5.8,2,20.8,7.7,15.6,5.3,4,23.4,128,88,105,2,1172,293,109,62,72,118,45,52,1441280,18717.92208,631.176470588235,598.864705882353,45.0647058823529,46.9411764705882,80.2941176470588,2.25294117647059,184.705882352941,42611.7647058823,82158.8235294118,8.27647058823529,0.287588235294118,580,39.1176470588235,573.529411764706,6.52941176470588,14.30625,559.411764705882,604.411764705882,529.705882352941,446.176470588235,214.117647058824,289.411764705882,59.289,0.316,6.606,29.749,0.109,0.001,0.004,0.002,0.039,1.579,51.11475,0.8,3,210,1349,0.399999999999999
"V1B","Vernon",0.1,0.13,0.1,0.15,0.1,0.26,81.3,1.23,1.41,1.15,1.73,2.11,4,54,13.1,9.2,6.8,2.6,22.2,6.9,12.1,5.4,4.3,24.3,137,106,202,1.8,8426,2141,874,426,447,895,381,394,2536967,30938.62195,707.35,717.8175,45.1236842105263,48.1473684210526,59.3421052631579,2.61052631578947,212.236842105263,43621.0526315789,102205.263157895,6.82432432432432,0.297947368421053,683.684210526316,35.5263157894737,687.5,7.65526315789474,20.3642857142857,636.710526315789,691.052631578947,635.921052631579,527.763157894737,240.131578947368,340.921052631579,59.289,0.344,7.095,29.503,0.094,0,0.007,0.002,0.023,0.033,39.7753333333333,0.9,3,210,32845,0.399999999999999
"V1C","Cranbrook",0.09,0.2,0.07,0.18,0.13,0.33,81.4,1.44,1.37,1.47,0.05,0.98,3,52,9.6,8.3,7.2,2.3,23.9,4.8,13.2,7,3.9,24,179,155,175,1.7,3596,694,404,117,175,319,118,184,976330,18775.57692,526.021276595745,1515.88723404255,43.7840909090909,44.9522727272727,66.1363636363636,2.32272727272727,193.863636363636,42327.2727272727,86722.7272727273,9.21363636363636,0.276886363636364,523.863636363636,54.6590909090909,487.5,6.78863636363636,20.69,489.431818181818,511.818181818182,472.386363636364,380.454545454545,166.704545454545,263.409090909091,59.289,0.31,7.077,30.774,0.131,0.001,0.009,0.017,0.043,0.489,48.0219166666667,0.8,3,210,10792,-0.399999999999999
"V1E","Salmon Arm",0.13,0.15,0.13,0.16,0.18,0.3,81.9,0.97,0.89,1.08,0.08,3.73,5,51,11.6,9.1,6.4,2.1,19.8,5.3,10.6,4.8,3.4,15.2,155,29,123,2,4992,1150,368,157,220,333,170,189,1816230,23897.76316,594.264705882353,907.941176470588,48.2058823529412,51.5441176470588,72.7941176470588,2.33529411764706,205.735294117647,38141.935483871,77000,11.7774193548387,0.298677419354839,542.5,44.1176470588235,516.911764705882,6.63235294117647,28.1172413793103,509.411764705882,539.117647058824,494.264705882353,391.029411764706,167.205882352941,250.294117647059,59.058,0.36,6.734,27.679,0.11,0.002,0.006,0.008,0.061,0.549,46.4330833333333,0.9,3,210,16750,-4.9
"V1G","Dawson Creek",0.15,0.17,0.13,0.18,0.15,0.34,79.4,1.51,1.22,2.17,2.09,2.19,5,47,11,10.6,8.9,2.9,26.3,4.7,13.6,7,4.4,18.6,100,59,63,1.7,3358,643,332,123,137,224,91,151,494600,12063.41463,534.714285714286,983.071428571429,39.05,38.0428571428571,76.7857142857143,2.29642857142857,200.892857142857,44800,85525.9259259259,11.6111111111111,0.302074074074074,502.142857142857,73.3928571428571,443.75,6.29285714285714,18.4130434782609,452.857142857143,458.035714285714,429.285714285714,315.357142857143,152.678571428571,266.607142857143,59.058,0.295,5.889,25.894,0.119,0.001,0.008,0.013,0.024,0,35.0623333333333,0.7,2.6,211,13899,3.9
"V1H","Vernon",0.09,0.11,0.1,0.07,0.13,0.24,82.1,0.84,0.7,0.69,1.1,1.53,2,42,11.6,8.4,7.1,2.4,22,5.8,15.6,5.1,4.7,22.2,72,106,103,1.5,1476,324,102,52,78,117,57,51,1816230,23897.76316,694.642857142857,389.392857142857,52.3923076923077,57,102.692307692308,2.13076923076923,241.538461538462,40145.4545454545,80463.6363636364,10.8363636363636,0.314454545454545,703.076923076923,63.8461538461538,648.076923076923,6.51538461538462,34.0375,622.692307692308,688.076923076923,601.923076923077,543.846153846154,217.307692307692,298.076923076923,59.058,0.351,7.218,29.063,0.068,0,0.003,0,0.016,0.028,37.1710833333333,0.9,3,210,16750,-4.9
"V1J","Fort St. John",0.14,0.17,0.1,0.19,0.16,0.35,80.1,1.39,0.78,1.7,0.79,4.53,5,47,10.1,8.6,7.3,2.8,22.8,4.3,10.1,5.4,4.4,18.3,86,23,60,1.6,3802,530,271,160,103,293,90,146,494600,12063.41463,593.342857142857,1751.06,35.2588235294118,33.9647058823529,74.5588235294118,2.40882352941176,210.588235294118,50279.4117647059,100020.588235294,8.80588235294118,0.283705882352941,573.970588235294,77.5,514.85294117647,6.30588235294118,17.93125,507.205882352941,504.411764705882,486.029411764706,370.735294117647,185.882352941176,323.529411764706,59.289,0.252,6.489,25.063,0.132,0.001,0.012,0.013,0.026,0.31,38.0829166666667,0.7,2.5,211,13899,3.9
"V1K","Merritt",0.1,0.16,0.1,0.12,0.13,0.28,80.7,1.23,1.04,1.19,1.7,2.11,3,58,14.1,9.3,7.6,2.3,23.1,6.7,11.8,5.6,3.4,20,106,110,114,1.8,13470,3275,1313,673,628,1139,414,632,914684,19461.3617,377.769230769231,639.7,45.5954545454545,48.0545454545455,55.2272727272727,2.38636363636364,161.136363636364,35442.1052631579,71336.8421052632,16.0157894736842,0.317421052631579,415.227272727273,128.409090909091,299.090909090909,6.46363636363636,21.9375,388.636363636364,398.181818181818,367.954545454545,265,115.454545454545,165.681818181818,59.392,0.292,6.479,30.53,0.091,0.002,0.003,0.002,0.019,0,32.922,0.9,2.9,210,1845,-2.5
"V1L","Nelson",0.09,0.18,0.04,0.17,0.15,0.32,81.7,1.31,0.72,1.39,1.63,2.93,2,39,9.3,7.2,5.2,2.3,18.8,6.3,8.4,3.6,3.4,16.8,167,48,342,2.9,3474,643,230,151,105,239,95,95,1441280,18717.92208,549.212121212121,1112.56363636364,44.296875,45.3,82.34375,2.215625,219.0625,39500,75431.25,11.43125,0.3049375,495.78125,27.8125,516.25,6.3125,25.5225806451613,462.34375,512.34375,466.09375,413.4375,218.4375,274.21875,59.289,0.379,7.203,26.17,0.112,0.003,0.009,0.011,0.036,0.641,69.246,0.9,3,210,9726,-0.799999999999997
"V1M","Langley Township",0.11,0.18,0.09,0.13,0.16,0.31,81.1,1.16,1.38,0.82,1.25,0.93,2,51,14.3,7.4,9,2.2,25.5,6.3,8.3,5.8,3.9,19.6,88,44,112,1.4,10616,2243,1102,556,331,852,338,495,1437771,27127.75472,734.348837209302,2305.5511627907,41.9928571428571,44.1,53.2142857142857,2.89285714285714,226.666666666667,48410,125550,5.32820512820513,0.306725,692.02380952381,27.9761904761905,709.642857142857,7.4452380952381,19.1888888888889,580.714285714286,591.309523809524,667.857142857143,530.357142857143,260.119047619048,367.97619047619,59.491,0.363,5.924,28.073,0.164,0.003,0.026,0.004,0.046,1.967,152.31675,0.9,2.8,12,56413,2.3
"V1N","Castlegar",0.09,0.14,0.05,0.1,0.12,0.22,81.4,1.04,1.5,1.11,1.73,1.41,5,54,11.9,8.7,6.3,2.4,24.8,5,11.8,4.6,3.6,23.6,134,108,97,1.9,1562,378,134,61,79,145,57,62,992460,17111.37931,577.4,545.912,45.2833333333333,47.65,71.25,2.275,202.5,41391.3043478261,84169.5652173913,9.90869565217391,0.288130434782609,563.958333333333,38.9583333333333,543.75,6.93333333333333,21.725,527.291666666667,553.958333333333,501.041666666667,416.458333333333,200,265.208333333333,59.058,0.388,7.277,30.079,0.097,0.002,0.003,0.003,0.039,0.321,63.5514166666667,0.8,3,210,1370,-7.4
"V1P","Kelowna",0.1,0.16,0.07,0.11,0.14,0.27,82.6,1.04,1.42,1,1.11,1.03,2,55,12.4,7.6,5.8,1.8,21.3,6.8,9.7,4.5,3,22.3,110,100,145,2.3,19494,5358,2396,1168,967,2280,738,899,1684820,32400.38462,926.75,790.0625,43.05,44.3375,55.625,2.725,273.75,44500,109375,7.025,0.289875,863.75,44.375,861.25,7.3,40.6833333333333,748.75,760,796.875,658.75,321.875,471.25,60.1115,0.331,6.659,29.189,0.088,0,0.005,0,0.015,1.451,36.1221666666667,0.9,3,210,138023,-0.399999999999999
"V1R","Trail",0.06,0.12,0.05,0.07,0.13,0.21,80.8,1.3,0.78,1.66,1.17,2.87,1,54,14.3,9.8,6.7,2.4,24.6,6.6,10.7,5.4,3.7,21,243,191,175,1.8,3080,640,217,114,109,209,92,110,992460,17111.37931,619.642857142857,1112.73571428571,45.6071428571429,47.4,112.857142857143,2.07857142857143,258.214285714286,41214.2857142857,74421.4285714286,10.7142857142857,0.278285714285714,588.214285714286,55.3571428571429,543.928571428571,6.66428571428571,19.1461538461538,534.642857142857,565,517.142857142857,420.357142857143,188.571428571429,263.214285714286,59.289,0.331,7.592,30.258,0.123,0.001,0.004,0.006,0.031,0,59.4651666666667,0.8,3,210,7314,-2.9
"V1S","Tobiano",0.1,0.16,0.1,0.12,0.13,0.28,80.7,1.23,1.04,1.19,1.7,2.11,3,58,14.1,9.3,7.6,2.3,23.1,6.7,11.8,5.6,3.4,20,106,110,114,1.8,13470,3275,1313,673,628,1139,414,632,2334407,31978.17808,856.5,2305.43571428571,41.7857142857143,42.6,64.6428571428571,2.59285714285714,253.928571428571,50285.7142857143,112964.285714286,4.16923076923077,0.269142857142857,784.642857142857,60.3571428571429,757.142857142857,7.43571428571429,26.75,699.285714285714,708.214285714286,713.571428571429,606.428571428571,313.214285714286,431.071428571429,59.5745,0.238,6.59,27.868,0.146,0,0.01,0.002,0.048,1.354,34.7380833333333,0.9,3,210,56319,-2.6
"V1T","Vernon",0.1,0.13,0.1,0.15,0.1,0.26,81.3,1.23,1.41,1.15,1.73,2.11,4,54,13.1,9.2,6.8,2.6,22.2,6.9,12.1,5.4,4.3,24.3,137,106,202,1.8,8426,2141,874,426,447,895,381,394,2536967,30938.62195,573.75,2493.8125,45.5395833333333,46.475,99.4791666666667,2.2375,251.875,37895.8333333333,72316.6666666667,13.0604166666667,0.2714375,521.875,45.5208333333333,503.541666666667,6.10416666666667,30.24375,482.083333333333,501.041666666667,462.291666666667,370.729166666667,162.1875,248.75,59.058,0.257,7.16,31.888,0.166,0.001,0.019,0.021,0.054,0.427,38.1959166666667,0.9,3,210,32845,0.399999999999999
"V1V","Kelowna",0.1,0.16,0.07,0.11,0.14,0.27,82.6,1.04,1.42,1,1.11,1.03,2,55,12.4,7.6,5.8,1.8,21.3,6.8,9.7,4.5,3,22.3,110,100,145,2.3,19494,5358,2396,1168,967,2280,738,899,1684820,32400.38462,1206.25,2004.22083333333,42.1875,42.7083333333333,140.625,2.525,418.541666666667,46983.3333333333,105033.333333333,7.57916666666667,0.287666666666667,1089.16666666667,65.625,1133.95833333333,6.87083333333333,31.5857142857143,986.25,1033.125,946.458333333333,915.833333333333,441.666666666667,628.958333333333,61.875,0.286,7.004,30.838,0.129,0.001,0.013,0.001,0.035,1.922,33.1951666666667,0.9,3,210,138023,-0.399999999999999
"V1W","Kelowna",0.1,0.16,0.07,0.11,0.14,0.27,82.6,1.04,1.42,1,1.11,1.03,2,55,12.4,7.6,5.8,1.8,21.3,6.8,9.7,4.5,3,22.3,110,100,145,2.3,19494,5358,2396,1168,967,2280,738,899,1314999,27395.8125,929.307692307692,1603.93846153846,45.0230769230769,47.4820512820513,92.5641025641026,2.53846153846154,290.51282051282,46441.0256410256,110192.307692308,8.25128205128205,0.343794871794872,831.282051282051,32.4358974358974,872.948717948718,7.21794871794872,38.1272727272727,755.512820512821,813.461538461538,764.358974358974,675.897435897436,333.076923076923,443.974358974359,59.7335,0.339,6.882,30.18,0.134,0,0.014,0.006,0.034,2.36,32.3223333333333,0.9,3,210,138023,-0.399999999999999
"V1X","Kelowna",0.1,0.16,0.07,0.11,0.14,0.27,82.6,1.04,1.42,1,1.11,1.03,2,55,12.4,7.6,5.8,1.8,21.3,6.8,9.7,4.5,3,22.3,110,100,145,2.3,19494,5358,2396,1168,967,2280,738,899,1684820,32400.38462,735.269230769231,2511.575,42.0153846153846,41.2557692307692,80.8653846153846,2.51346153846154,293.461538461538,37815.3846153846,82721.1538461538,10.1288461538462,0.262442307692308,681.25,54.6153846153846,667.307692307692,6.43269230769231,35.0039215686275,585.769230769231,593.75,607.788461538462,498.75,226.442307692308,371.25,59.3745,0.294,6.992,31.958,0.147,0,0.021,0.003,0.043,2.559,33.2700833333333,0.9,3,210,138023,-0.399999999999999
"V1Y","Kelowna",0.1,0.16,0.07,0.11,0.14,0.27,82.6,1.04,1.42,1,1.11,1.03,2,55,12.4,7.6,5.8,1.8,21.3,6.8,9.7,4.5,3,22.3,110,100,145,2.3,19494,5358,2396,1168,967,2280,738,899,1684820,32400.38462,763.021276595745,3978.36382978723,44.6148936170213,43.2957446808511,163.510638297872,2.03829787234043,363.404255319149,40544.6808510638,74704.2553191489,12.4234042553191,0.309404255319149,679.042553191489,44.2553191489362,694.787234042553,5.25106382978723,37.8173913043478,609.042553191489,652.021276595745,572.553191489362,580,295,406.808510638298,61.032,0.286,7.093,32.054,0.189,0.003,0.037,0.022,0.06,4.238,32.1195,0.9,3,210,138023,-0.399999999999999
